,CG_5_1_thickness,CG_5_2_thickness,CG_5_3_thickness,CG_5_4_thickness,CG_5_5_thickness,FuG_3_1_thickness,FuG_3_2_thickness,FuG_3_3_thickness,IFG_6_1_thickness,IFG_6_2_thickness,IFG_6_3_thickness,IFG_6_4_thickness,IFG_6_5_thickness,IFG_6_6_thickness,INS_6_1_thickness,INS_6_2_thickness,INS_6_3_thickness,IPL_6_1_thickness,IPL_6_2_thickness,IPL_6_3_thickness,IPL_6_4_thickness,IPL_6_5_thickness,IPL_6_6_thickness,ITG_5_1_thickness,ITG_5_2_thickness,ITG_5_3_thickness,ITG_5_4_thickness,ITG_5_5_thickness,LOcC_4_1_thickness,LOcC_4_2_thickness,LOcC_4_3_thickness,LOcC_4_4_thickness,MFG_7_1_thickness,MFG_7_2_thickness,MFG_7_3_thickness,MFG_7_4_thickness,MFG_7_5_thickness,MFG_7_6_thickness,MFG_7_7_thickness,MTG_4_1_thickness,MTG_4_2_thickness,MTG_4_3_thickness,MTG_4_4_thickness,MVOcC_5_1_thickness,MVOcC_5_2_thickness,MVOcC_5_3_thickness,MVOcC_5_4_thickness,MVOcC_5_5_thickness,MeanThickness_thickness,OrG_6_1_thickness,OrG_6_2_thickness,OrG_6_3_thickness,OrG_6_4_thickness,OrG_6_5_thickness,OrG_6_6_thickness,PCL_2_1_thickness,PCL_2_2_thickness,PCun_4_1_thickness,PCun_4_2_thickness,PCun_4_3_thickness,PCun_4_4_thickness,PhG_6_1_thickness,PhG_6_2_thickness,PhG_6_3_thickness,PhG_6_4_thickness,PhG_6_5_thickness,PhG_6_6_thickness,PoG_4_1_thickness,PoG_4_2_thickness,PoG_4_3_thickness,PoG_4_4_thickness,PrG_6_1_thickness,PrG_6_2_thickness,PrG_6_3_thickness,PrG_6_4_thickness,PrG_6_5_thickness,PrG_6_6_thickness,SFG_6_1_thickness,SFG_6_2_thickness,SFG_6_3_thickness,SFG_6_4_thickness,SFG_6_5_thickness,SFG_6_6_thickness,SPL_4_1_thickness,SPL_4_2_thickness,SPL_4_3_thickness,SPL_4_4_thickness,STG_6_1_thickness,STG_6_2_thickness,STG_6_3_thickness,STG_6_4_thickness,STG_6_5_thickness,STG_6_6_thickness,pSTS_2_1_thickness,pSTS_2_2_thickness
IFG_6_3_thickness,0.9931472093198184,0.8862396043116083,0.7660005082219687,0.8045373990640816,0.9443155886215694,0.9394061788306116,0.7985277061692405,0.8013036277054725,0.7186086551957203,0.6376740823599534,1.0,0.27226686549340956,0.567195375521865,0.7040094301240887,0.10936710570067165,0.7376436432854168,0.9887827781225108,0.8961168266797748,0.2642302422740195,0.8379264346147925,0.8723916501301109,0.9154674626321443,0.5210814433081972,0.9325081515802957,0.8064064556511934,0.3269488140691107,0.7846259647089835,0.9888908476244582,0.766401589826325,0.5823441639541098,0.7229798560373174,0.6883191487347475,0.0770252931352666,0.6348637544583364,0.0068286633452615654,0.0313296309233457,0.8741670217925437,0.8746071064296064,0.0722065241559012,0.6442006260118066,0.3312699906849389,0.8458613497030567,0.8686241518094135,0.4438444852987817,0.9781504537468657,0.5915305796433403,0.6733430455133137,0.8303590613835337,0.495292941980385,0.49507637770103735,0.2592953252115544,0.7665566062716799,0.027720207409979367,0.6325217356946212,0.8541007447713183,0.8113750003048474,0.9739795953521254,0.7261573295672576,0.8259918966132644,0.8147989696881399,0.631777983444524,0.7986627540725042,0.8698420737860788,0.4514779460873217,0.8386399666549504,0.8380147880463193,0.6017301797793472,0.18252700794099264,0.169311411320059,0.005020838311382507,0.611009388494438,0.01007912284107113,0.804384732857234,0.25871255977214674,0.0004793293307784144,0.8833343365447301,0.9541766642122351,0.9877955031040282,0.6366329860573596,0.6726429414498644,0.9112257227402359,0.9449699831253981,0.08095713117510543,0.8928608967296489,0.6654361552198162,0.7270950822505569,0.8296626557177309,0.23600133451533878,0.0022858544668641944,0.8636724515986648,0.6256421774313654,0.7193333134091915,0.883921420925941,0.08696355950077062,0.13722743731146242
IFG_6_4_thickness,0.2582839221625886,0.18842216567832396,0.5770094449527778,0.5367640643921133,0.14875658582675994,0.4215644047124601,0.5467838167278738,0.09362993665000038,0.6084841037939033,0.6878661440637421,0.27226686549340956,1.0,0.6902751323233347,0.05347576256035448,0.00286933475411097,0.19294758409140683,0.25333723041034384,0.23015792515676628,0.01091670528046359,0.45533503066024505,0.306904418072974,0.45161515260557633,0.652010936447982,0.40456534812324085,0.5255984843521699,0.743667669411104,0.43583172833630085,0.2602995550339478,0.2383417809375835,0.14532323021636173,0.2805895058491195,0.22467142909370297,0.7514535594883174,0.6510702800945067,0.4241962200991125,0.6663020560272168,0.4955504028281348,0.47793417440647507,0.7996418927068298,0.5033273960852467,0.748063644375893,0.36449019895451845,0.5010407066424012,0.01992679622752524,0.3223400863279228,0.022847421773285012,0.5170297821032803,0.4031540910893396,0.8715157061987839,0.13189109979127933,0.4645764640731506,0.08031803897369029,0.5322090559737004,0.09735666604698226,0.3676256686768795,0.527427078464171,0.3331773607031822,0.5668771727841229,0.48897105929344065,0.5114582316330165,0.08929717588886554,0.26951303691582273,0.3401164447033157,0.05833541640433956,0.4526110462235904,0.48142159908216187,0.19854671415183264,0.8698873990700069,0.8497410774692413,0.23857164101067213,0.663634218718183,0.2893360384112961,0.5311371477961412,0.2608072240958625,0.1567851936170438,0.26179622045291767,0.3855320266700521,0.2387182953972715,0.609168629723909,0.6233250275001168,0.43310225787840484,0.4054104168657546,0.8062616813692045,0.45326790145363394,0.6421744759892548,0.250154134002294,0.403959810397941,0.008551651936238502,0.3100443321597733,0.14825025682323198,0.5464513799220319,0.05910332761265101,0.23635335449493267,0.5229154626578294,0.22264482413551617
IFG_6_5_thickness,0.513615245395066,0.3237716411299688,0.9188984113205241,0.8879949096053121,0.38980364047431837,0.7738498358400461,0.8988664679449028,0.22530385701480238,0.8743865494253817,0.7933692583019109,0.567195375521865,0.6902751323233347,1.0,0.1738721790178728,0.0063893093241128105,0.2515720281446998,0.49724078289776297,0.36643025071851587,0.026206478574135383,0.7992233524164662,0.43405766599193163,0.8093306916432483,0.9792866136770119,0.6478147372578966,0.8689461693976628,0.9046354798514038,0.5608422271139727,0.5043028970903954,0.30565821190988984,0.16808163265181214,0.33450710428905206,0.2666185195358701,0.48346634905659336,0.9931852128848763,0.07355551363217978,0.2969628144673723,0.855441365400539,0.8494355845205539,0.4717715071620301,0.6203388510751613,0.9093094634373264,0.49187782560541926,0.8568111415180268,0.06899181550240607,0.5671284467427606,0.1499980473842542,0.7964263472267519,0.5385490432238522,0.7530355110844114,0.14313964440285962,0.471875061162875,0.20233437988748665,0.25295630486201065,0.14282611303850457,0.5019105024975347,0.8788890082620333,0.5775268268590532,0.9144686713308166,0.8327763224558833,0.8550318614674266,0.13801769944664344,0.6178291731953625,0.4748058791324461,0.07562209319233439,0.7964932166535323,0.8335816981232067,0.2216249397046927,0.7344311340596807,0.7135728920950791,0.09195520680393346,0.9970134460032989,0.13841750447426698,0.850175533569679,0.29139783025925026,0.018463679433823904,0.38953299917511647,0.7442833290609991,0.5642753748693576,0.9675070181047438,0.9807253571500933,0.6817550748398291,0.7639962831716796,0.5014918823180643,0.7060824155667977,0.9864925759319891,0.30382603491381577,0.5393277308633788,0.021967866766184282,0.05278008065608506,0.282528981737186,0.8892461053587959,0.17984137422570923,0.3637648604059503,0.39192251953073787,0.22539500191097436
IFG_6_6_thickness,0.7508328468371239,0.8801947205979894,0.296586536818314,0.3340273906831691,0.8764487612534146,0.49726575394208156,0.3688195207606842,0.9783042844442174,0.28198939676505463,0.2604218162497381,0.7040094301240887,0.05347576256035448,0.1738721790178728,1.0,0.44852872845833125,0.8194954312777448,0.7643027914818283,0.8355547582885857,0.7224852168523582,0.4115211034104959,0.7573756358556498,0.4610009826935345,0.17043329356607578,0.6168298051003387,0.3441136028769465,0.07602946629131396,0.6364510941701986,0.757052131386654,0.7857194254703012,0.727627634982904,0.7143942448486359,0.7368680632247735,0.009382981740299185,0.215234260756402,0.000623428293339039,0.0024987128003390534,0.4148080221671324,0.40251319767115357,0.007401985894496149,0.5564348896004933,0.07691590878150509,0.7025034847008846,0.41524899501708773,0.9071240252151045,0.6942592893675754,0.9554561865716376,0.41109046727134085,0.6668141381526336,0.16273739121386632,0.5877219235148579,0.33250758653905343,0.9887770388729319,0.0017844135635376704,0.8964108889725328,0.699737930877051,0.34266392094865317,0.6840167475205381,0.3354562460981253,0.3787437637331257,0.3573697579662659,0.9133935222643308,0.6058821176365511,0.725605177629669,0.793029992946634,0.4142220378924157,0.3859116665715378,0.659106860743097,0.027823613359264268,0.025573110466281846,0.00018191260534599173,0.2005635636536236,0.00045551473710844304,0.41991373220471845,0.4367293240587309,1.3933469053906705e-05,0.8025439226044502,0.5231367518773196,0.7100954717126946,0.2471467454741245,0.24646042108859775,0.58580318766976,0.5041365238283388,0.008857042938769804,0.5631782208530538,0.22948407079158017,0.7452915440760792,0.6660719617216949,0.6853999581801345,0.00010786394198660978,0.9236932315593072,0.2998388146279485,0.9993496756163565,0.8288754232125526,0.016405834760354496,0.3069870285262127
INS_6_1_thickness,0.12900719539764202,0.25157366570860046,0.02176628840151687,0.027926942920702677,0.21150257131820988,0.04847624473590083,0.02534788042935898,0.352269209559538,0.02729249131639421,0.03191934284434797,0.10936710570067165,0.00286933475411097,0.0063893093241128105,0.44852872845833125,1.0,0.3883025644743736,0.1362007689719945,0.22679396493312576,0.8911383160719524,0.05178545812371498,0.20761572141179363,0.041012088821423695,0.005602981685636784,0.08861025771944114,0.032099173667539914,0.0014587099756022013,0.17741244391206318,0.13293069411314112,0.34166961741544283,0.5703536679586063,0.36440877046918363,0.4300019617546044,6.712621770291066e-05,0.009124502367861064,8.557629667836077e-07,1.5953133516292235e-05,0.03230072151537506,0.0347936544610039,7.916436683392163e-05,0.16681637906250296,0.0015028946585215737,0.19109939665858028,0.03215498757465653,0.7007046330868492,0.1091162246422338,0.5619079834894489,0.04322565872888536,0.17212493437071838,0.016021330398986764,0.6425399210718978,0.4359553266998208,0.3858114594416979,2.6780476285663816e-05,0.5131061685147882,0.18184388188155695,0.02987545959318589,0.10601066272100482,0.021732051681244362,0.04138758124675142,0.035465376789031625,0.513477315332389,0.16713569239053694,0.18854465983492125,0.7091179958058462,0.052720397918821514,0.04103655725585567,0.5377080186824926,0.00046455702085217653,0.00037166820323107375,1.4242890734402586e-06,0.00805614291852215,4.785279274900398e-06,0.03599119816059686,0.31345612141210955,1.7275381031155016e-08,0.2229829025608099,0.05701529520121082,0.12220254047233352,0.011351907181788827,0.01140338565296339,0.08014948974255609,0.051580049776323,9.220797721775143e-05,0.07435883187670804,0.010634507339581753,0.3765024068597816,0.17197367798774355,0.9172802742177377,1.5472221524584018e-07,0.28384867886485665,0.01861741571971254,0.43320526443636465,0.23444473172416336,0.00010690191636902912,0.4404249787605924
INS_6_2_thickness,0.7881924896604577,0.937832666700387,0.43513741496615976,0.47076476079417073,0.7923651640940831,0.587542811022579,0.4275279541641346,0.884300714831187,0.4488331649403528,0.4502558258912177,0.7376436432854168,0.19294758409140683,0.2515720281446998,0.8194954312777448,0.3883025644743736,1.0,0.8029219514747998,0.9345152745317473,0.6293172417011228,0.5324125237956716,0.9140004278798362,0.5550829886668468,0.19548853960825086,0.7100236410991712,0.4846019817348379,0.10921515876072614,0.7994362886355348,0.8009674042587076,0.9921872621397104,0.9269147036327281,0.9761630659556699,0.9866372328835484,0.021885943904103106,0.2919593878547787,0.00010887683223955192,0.011155258609725001,0.5056320586541286,0.5162553934218556,0.02926768475531672,0.65808722372351,0.11272452623323316,0.8724196903789829,0.5008138468820563,0.7511419030618376,0.7726819703755271,0.6811169516259276,0.37653015738428347,0.8271856681174505,0.3687495048424422,0.7645184203897337,0.5457970080804174,0.8760364292977627,0.01681888533567112,0.9533754782638322,0.8624512796092301,0.4793293230747421,0.7665027992636514,0.3579940125816098,0.512172388019367,0.49593906668745535,0.9452450956675404,0.5397904119495212,0.8840187642592912,0.8213598827321401,0.5338368768661139,0.51565846249467,0.9272050870843656,0.07544450873312303,0.06509856455769084,0.00277437603245369,0.27611308970439374,0.005948628064072792,0.46062135791271325,0.5195788202552324,0.0001308136859942083,0.9349974704882584,0.6076328742084726,0.7032209052900344,0.27301663850664976,0.312865957804109,0.6740227491615138,0.593858006676848,0.031235403154825602,0.6450943440139756,0.32102011389642615,0.9887452201104534,0.8263577658407255,0.596184397889677,0.0004920863627927109,0.9281604642806909,0.26773087649884264,0.8339298708668701,0.9430100541481176,0.0061453075766923085,0.4504661799195
INS_6_3_thickness,0.9994448164493603,0.9395901001884206,0.6967914868137747,0.7363631490942794,0.9594746306603239,0.8958633877966233,0.7489831646869405,0.8581100143369672,0.6535356847973157,0.586425984651911,0.9887827781225108,0.25333723041034384,0.49724078289776297,0.7643027914818283,0.1362007689719945,0.8029219514747998,1.0,0.947898770955302,0.31614351116369893,0.7721413782711487,0.9243378713899522,0.867670196694479,0.4518055848376701,0.9389825903674205,0.7384807701342666,0.26855793979147474,0.832931042743914,0.9998559118727984,0.8304457212323646,0.6323699237561313,0.7842218052588439,0.7481994763604453,0.057806520861007044,0.5649031755509746,0.0035939614162321925,0.02417589961719306,0.8230708339777391,0.8128466081560124,0.05809414380168404,0.6919307489387676,0.2727809658060394,0.8958633877966236,0.8197237537780766,0.5130591940794031,0.986825641272276,0.6484453730714577,0.656568694785037,0.8767518880600915,0.46117601371797406,0.5211315112288586,0.30224279895081885,0.8263577658407257,0.025544820592569968,0.6996710572939404,0.9020084364945242,0.7434421499047273,0.9824786369781495,0.6767501707531925,0.7591334550855188,0.747271768127441,0.6999831753331242,0.7396270300154362,0.9185345872089525,0.502589201596544,0.7729453751293229,0.7713888971846422,0.6480642747872577,0.1499554903946128,0.1370983017747248,0.0045887724453153094,0.5407765163295346,0.009375285541713498,0.7721034488643863,0.3199161011009264,0.00033244915634012917,0.9365852127706248,0.9082486070362903,0.9634882833162639,0.5722494659598345,0.604912097354434,0.9143852091183426,0.8984398519780044,0.06451084765884336,0.8934757888722749,0.5954392340666474,0.7893939951708482,0.8760364292977625,0.2853862369812076,0.0014924375410408923,0.9184938717830478,0.5762196005911595,0.7795735495148357,0.938084783454356,0.05787059022307719,0.1826003486530705
IPL_6_1_thickness,0.9376639095911219,0.9941774916510744,0.5598132019292101,0.5975011040303776,0.9136711420792555,0.7599513672399156,0.6063587063351203,0.9183292661300604,0.5406674988482932,0.5096243066344152,0.8961168266797748,0.23015792515676628,0.36643025071851587,0.8355547582885857,0.22679396493312576,0.9345152745317473,0.947898770955302,1.0,0.4554465909058649,0.6403539065818087,0.9826098887786833,0.7275323370807237,0.31512989482155124,0.8795868482153328,0.6034172923239282,0.17621714568556204,0.8852237996069595,0.9473589487797303,0.9529816288125542,0.7682741766074184,0.9150402560219066,0.8873297770476027,0.035495679940951874,0.4237391795594434,0.0007509322961268799,0.01685190753661991,0.6796925503135116,0.6665529439224354,0.04230021073963343,0.7435855565952945,0.18028553556307664,0.9506719887678927,0.6779651989701914,0.6523721239113892,0.9306891248975022,0.7090864983928606,0.555781514510565,0.9205676611460893,0.41629621223884045,0.6079513039686808,0.4272848289451655,0.8967256033870545,0.02294254123171661,0.8433611889779917,0.9493250542662468,0.6049418950243187,0.9261536280187055,0.5344616860951659,0.6256938178063836,0.6128120399887105,0.8419505745751588,0.6151132173071078,0.9670421587237651,0.6407965969162788,0.6412978918395853,0.634871026664663,0.7784219966977121,0.10790970794447194,0.09561031914718249,0.004067201167541245,0.40249461595833286,0.008455034428119006,0.6484267298156119,0.45122643068660306,0.00022199198967331836,0.9963919848687319,0.7709447472238715,0.8519076985673691,0.4240757291049414,0.4580598033494315,0.8487022036151022,0.7602155167928126,0.045751569366160046,0.8230290648251715,0.4540134751770435,0.921859087250472,0.9198239830853812,0.4211685770419796,0.0008529681650791877,0.9753290530596694,0.43492868673610996,0.8507302173756242,0.9993209932245004,0.021119440079955393,0.311667589481041
IPL_6_2_thickness,0.3029494140396993,0.49477435197697045,0.06838949209353787,0.08337069983584389,0.427819073860579,0.13958909348852708,0.08350459236541208,0.6253968638783729,0.07713357803196387,0.08398097084036815,0.2642302422740195,0.01091670528046359,0.026206478574135383,0.7224852168523582,0.8911383160719524,0.6293172417011228,0.31614351116369893,0.4554465909058649,1.0,0.13117895329776041,0.41481525153768695,0.12228968399944934,0.023858811720481002,0.22447426392505787,0.09165495631124371,0.007513540839584897,0.35064072087869347,0.3105543000232037,0.571862899169481,0.7440940460660443,0.5707168499238735,0.6374670248730352,0.00048784171042845275,0.0356129256442301,1.0607116802629946e-05,0.00012346518886847702,0.10148453438767634,0.10337755145725439,0.0005122013976136948,0.32166400282608854,0.007694092899619691,0.382026574261377,0.10141642076460011,0.9291807568194839,0.2671615982405118,0.7858229121242117,0.12078506991221055,0.3504462849076265,0.04705204888525093,0.68844941192609,0.503414818757136,0.6635453926656171,0.00017473739887298038,0.775639198817349,0.36982955199421064,0.08769719117576977,0.2610583187381635,0.07275786422232217,0.11093547823659995,0.09879315618932685,0.7820442121810465,0.3068504009828996,0.38392832124146636,0.8918396599182113,0.13294063485712143,0.11120868658236963,0.6843634655068846,0.0025309004243692693,0.0021206549388269233,1.2219738404847512e-05,0.03204451973681213,3.673022028979599e-05,0.10925230192593413,0.45159908180213415,2.394249169037131e-07,0.4438795554645082,0.15601308001217362,0.2781701446646502,0.04297241563049567,0.04320004535554329,0.20645771022146409,0.1450045396204862,0.0005977090891644786,0.19382739726998882,0.04013481349596626,0.5924816949508729,0.3500967691638346,0.9975749819396529,1.9588761845291313e-06,0.5411605755676612,0.06270452499003419,0.709223884156096,0.46372088441269915,0.0007773426846618943,0.500114936308671
IPL_6_3_thickness,0.786938471760152,0.6187597223408376,0.957758339439926,0.975694301250404,0.6990516968244007,0.9138357935293173,0.8145941923290794,0.5105310645982432,0.9643978801292981,0.9047339586404378,0.8379264346147925,0.45533503066024505,0.7992233524164662,0.4115211034104959,0.05178545812371498,0.5324125237956716,0.7721413782711487,0.6403539065818087,0.13117895329776041,1.0,0.6402111316024385,0.9134343657150579,0.7208201468412991,0.7551364538778615,0.9864866183177502,0.6052916308142405,0.5825612316958205,0.7741993930296287,0.5620087860300769,0.452790303865778,0.5527891203631056,0.5269865950482686,0.25395075108632814,0.826579150915079,0.05887404189179682,0.12309383538905148,0.8933590133887226,0.9626253286364266,0.21957266483630233,0.4513994410276694,0.610359350308894,0.6280620413021702,0.8770876387241182,0.21836889176088659,0.7807123261518704,0.30530110781297404,0.5633091187859272,0.6192789728090509,0.7439607916029867,0.4242508408540724,0.19922043288957364,0.4758622461241203,0.059594267511052415,0.4208091947807768,0.635250469390694,0.9803645131764254,0.7790836318841521,0.7433793658637218,0.99692690351703,0.9914189475768082,0.4113821817099219,0.8991427428363172,0.6442100789199317,0.3106503846127178,0.9999797350976584,0.9956942621940754,0.4920763683641761,0.42594990328725435,0.4098745657439468,0.012532128044817362,0.8161881085238377,0.02028194854106823,0.7465299993133387,0.09872572669652663,0.004989003301325917,0.6386657172872212,0.9359458389177628,0.8608154616426251,0.7542955005668748,0.8239608618870329,0.7450856493514137,0.9318198568291873,0.24353268474241685,0.7350365488080817,0.8560279674245482,0.5485225343564979,0.6187597223408379,0.11300302862103755,0.019979869264486992,0.585268679660038,0.6418251017735769,0.4268475531307123,0.6321519185945721,0.3001522345069302,0.05203888968982007
IPL_6_4_thickness,0.9145053196500696,0.9582717742371945,0.6061522598356568,0.633336528295477,0.8447788215655709,0.7843309629421908,0.6677349878487608,0.8452997347013926,0.5756399563380723,0.5384615885734518,0.8723916501301109,0.306904418072974,0.43405766599193163,0.7573756358556498,0.20761572141179363,0.9140004278798362,0.9243378713899522,0.9826098887786833,0.41481525153768695,0.6402111316024385,1.0,0.7607825206532479,0.37345291333393793,0.9176706239584556,0.6315138437821929,0.22719014592214193,0.9499689328379604,0.9268717954615006,0.9511939984179144,0.7318510704704367,0.9341318536462704,0.8838852173313057,0.05654025664254089,0.49044324035380427,0.0006581842772060734,0.030551207180576488,0.7262969688607366,0.696605633598616,0.06984538248927774,0.8225363155706029,0.23243525305285798,0.9908573446518898,0.7275808650462178,0.5962127354965691,0.9368006183868725,0.6424881842462843,0.6112435857153165,0.9733164552257081,0.47488339837178684,0.5623907316298391,0.5050978548005505,0.8216297607130839,0.04228587385164788,0.7859404300484526,0.9895917597340539,0.6373894422101374,0.9367956117717237,0.5974868058137404,0.6394625380152359,0.6354911719045188,0.7814711018789784,0.5394993825117305,0.9966884574471374,0.5776087782398405,0.6400019519310924,0.6496078662175138,0.7650710718386092,0.15656674758090877,0.13976774003889825,0.008820504475486891,0.46952769952728846,0.017213164990438345,0.7114068929739739,0.48555383859614043,0.0005776792678905551,0.9943980875298506,0.7788319519278113,0.8065996104327158,0.48607428433372396,0.5235843301080941,0.895684919661538,0.7760691352438409,0.07426562780596357,0.8757132814197931,0.5200184791507331,0.9277601328111764,0.9728492540972544,0.38549881630336413,0.0019374274463748633,0.9221234500819276,0.48610858563316994,0.7726076969007865,0.9861385484201457,0.022284061705166953,0.3444781525772653
IPL_6_5_thickness,0.8804114926186927,0.6887262348457425,0.9355088451788143,0.9481621458869482,0.7562246043708418,0.9977028601570754,0.9548301500179732,0.5574499912945977,0.8675545456296392,0.7588439249256327,0.9154674626321443,0.45161515260557633,0.8093306916432483,0.4610009826935345,0.041012088821423695,0.5550829886668468,0.867670196694479,0.7275323370807237,0.12228968399944934,0.9134343657150579,0.7607825206532479,1.0,0.7533845783632421,0.927340168486903,0.936342827162071,0.5511122604829898,0.7724136597488289,0.8729043036552095,0.6119208810933959,0.40857919556760824,0.6082397958332323,0.5416186880227689,0.1788898723003181,0.864564104881506,0.017939285900471603,0.08743512416652531,0.9941376323591008,0.9855753957263567,0.17453995431869393,0.6827993445815603,0.5572630983633935,0.7789602094997146,0.9908615734141791,0.2433947997769964,0.909439804413483,0.3840665768483241,0.7828448796851326,0.7940652088882483,0.6464029288918245,0.3477476186702112,0.33187571764838575,0.5195967227462894,0.08012539145674785,0.4063285148040822,0.7901954720180215,0.9477907598392377,0.9134919523940022,0.8980681918675362,0.9274988067061289,0.9337647026927864,0.40086693643926957,0.7552655752418362,0.7845890995699631,0.25650409985630374,0.9120556823837971,0.9387476482217645,0.46397936424318925,0.3621264560196349,0.34104277710943465,0.01944839885796442,0.8457078653781701,0.034802127696214886,0.9323568122664356,0.22520198871747693,0.0023260456957960654,0.7373195762180832,0.9874932563180424,0.895297601139357,0.8484132822712598,0.8901858014928412,0.9304964657506187,0.9937148084724898,0.19083078726511718,0.9295239959335058,0.8884921740945243,0.5893393798860322,0.7939865080427676,0.10646452958019273,0.008783213721966424,0.6418517154780562,0.7924691728648199,0.4743287225365693,0.7190314102384567,0.1656634127808482,0.12692386046151286
IPL_6_6_thickness,0.46806249039151715,0.2802485934045099,0.8459339135027844,0.8129268093446285,0.36681872260806636,0.7171598877415797,0.873690671076685,0.20794114249019427,0.7830317236030016,0.6874579186325039,0.5210814433081972,0.652010936447982,0.9792866136770119,0.17043329356607578,0.005602981685636784,0.19548853960825086,0.4518055848376701,0.31512989482155124,0.023858811720481002,0.7208201468412991,0.37345291333393793,0.7533845783632421,1.0,0.5978188800552433,0.7898107125300126,0.9336138593745147,0.511210163018704,0.45787725642151444,0.24313280466144196,0.11565671050066065,0.264640353940736,0.20135431525334063,0.5377585063223745,0.9686206719360884,0.06316331185266247,0.35512637698448024,0.805334584929175,0.783869006899083,0.5287766068551122,0.6195578983915129,0.9359916301038218,0.4313861355144326,0.8103205851320334,0.06925936642824805,0.5148837754407455,0.16188155965752735,0.8458317984183135,0.4828917214609405,0.6497973308417277,0.09124224289722499,0.5133907177062338,0.1884514762044752,0.32830794657149986,0.11015088923420896,0.44234459139762705,0.8029191484363292,0.5248429059379329,0.918190872065178,0.7529390800038713,0.7753175692563967,0.10879225960187311,0.5744862480559672,0.4143325632331618,0.05115974450018142,0.7182840784370205,0.755955473036675,0.15674131621641083,0.7638246489312951,0.7495456773431428,0.1424953976502392,0.9748735882895274,0.20330727926752146,0.8360586513235371,0.3837428385726196,0.029614472289727564,0.33278761632884535,0.6857422211595967,0.5244440768365378,0.9773728022077361,0.9603481132351428,0.6362029669401181,0.7053202032066823,0.5565517906004911,0.665211875513346,0.9500567227909804,0.23717799977057094,0.4837939106656678,0.02050300362950054,0.07237293969242581,0.2486346224830389,0.9403609423918522,0.17409227840974825,0.31041064566252996,0.40693843047569506,0.3095205775871764
ITG_5_1_thickness,0.9404508900631023,0.8405457311781219,0.7784219966977117,0.794679501399954,0.8270676005851161,0.9360826183411224,0.8833606679912681,0.7091179958058467,0.7022150240756353,0.6144080471788014,0.9325081515802957,0.40456534812324085,0.6478147372578966,0.6168298051003387,0.08861025771944114,0.7100236410991712,0.9389825903674205,0.8795868482153328,0.22447426392505787,0.7551364538778615,0.9176706239584556,0.927340168486903,0.5978188800552433,1.0,0.7787000006787657,0.3963308601513299,0.9303279927916799,0.944264805260324,0.7714517948461066,0.5085076334591236,0.7591534352138951,0.6792346375501703,0.11542739818559875,0.7124216863595763,0.0037225797044705207,0.062449073115533126,0.9142435030129737,0.862919021292212,0.12922099104180187,0.8417712808579678,0.40249461595833286,0.9360826183411226,0.9187681227883753,0.39818947355644146,0.9808987552203536,0.5364371179622863,0.8019409555787553,0.9476647763762858,0.5499629971425088,0.389750169915393,0.43816175539017077,0.6752386998604837,0.07670151117699679,0.5529410589409375,0.9443581449046347,0.7942091510898426,0.9854427067629021,0.8270268366961825,0.7694994755139946,0.7759804599117567,0.5509911568020036,0.5999898448321936,0.9384793078408267,0.3522692095595386,0.7537348626619802,0.7847091239148869,0.5598132019292106,0.2663958345888706,0.2452343100982148,0.018975615573489365,0.6898848122699786,0.034488247114612666,0.91226443403922,0.3780948831503987,0.0016363158131395786,0.8935275376574326,0.914175493088213,0.8723156142810293,0.723531903653102,0.7518057702050995,0.9972386373803026,0.9205839635016106,0.13811541246963577,0.991424311746214,0.7363631490942794,0.7400174752080194,0.9475950491916071,0.2032006646963331,0.0052241962988518005,0.793428947553311,0.7177255774266149,0.6301136962599317,0.8750580987855703,0.06848866053077166,0.22944692177685128
