subjects,covariance,lh_SFG_L_6_1_thickness,lh_SFG_L_6_2_thickness,lh_SFG_L_6_3_thickness,lh_SFG_L_6_4_thickness,lh_SFG_L_6_5_thickness,lh_SFG_L_6_6_thickness,lh_MFG_L_7_1_thickness,lh_MFG_L_7_2_thickness,lh_MFG_L_7_3_thickness,lh_MFG_L_7_4_thickness,lh_MFG_L_7_5_thickness,lh_MFG_L_7_6_thickness,lh_MFG_L_7_7_thickness,lh_IFG_L_6_1_thickness,lh_IFG_L_6_2_thickness,lh_IFG_L_6_3_thickness,lh_IFG_L_6_4_thickness,lh_IFG_L_6_5_thickness,lh_IFG_L_6_6_thickness,lh_OrG_L_6_1_thickness,lh_OrG_L_6_2_thickness,lh_OrG_L_6_3_thickness,lh_OrG_L_6_4_thickness,lh_OrG_L_6_5_thickness,lh_OrG_L_6_6_thickness,lh_PrG_L_6_1_thickness,lh_PrG_L_6_2_thickness,lh_PrG_L_6_3_thickness,lh_PrG_L_6_4_thickness,lh_PrG_L_6_5_thickness,lh_PrG_L_6_6_thickness,lh_PCL_L_2_1_thickness,lh_PCL_L_2_2_thickness,lh_STG_L_6_1_thickness,lh_STG_L_6_2_thickness,lh_STG_L_6_3_thickness,lh_STG_L_6_4_thickness,lh_STG_L_6_5_thickness,lh_STG_L_6_6_thickness,lh_MTG_L_4_1_thickness,lh_MTG_L_4_2_thickness,lh_MTG_L_4_3_thickness,lh_MTG_L_4_4_thickness,lh_ITG_L_5_1_thickness,lh_ITG_L_5_2_thickness,lh_ITG_L_5_3_thickness,lh_ITG_L_5_4_thickness,lh_ITG_L_5_5_thickness,lh_FuG_L_3_1_thickness,lh_FuG_L_3_2_thickness,lh_FuG_L_3_3_thickness,lh_PhG_L_6_1_thickness,lh_PhG_L_6_2_thickness,lh_PhG_L_6_3_thickness,lh_PhG_L_6_4_thickness,lh_PhG_L_6_5_thickness,lh_PhG_L_6_6_thickness,lh_pSTS_L_2_1_thickness,lh_pSTS_L_2_2_thickness,lh_SPL_L_4_1_thickness,lh_SPL_L_4_2_thickness,lh_SPL_L_4_3_thickness,lh_SPL_L_4_4_thickness,lh_IPL_L_6_1_thickness,lh_IPL_L_6_2_thickness,lh_IPL_L_6_3_thickness,lh_IPL_L_6_4_thickness,lh_IPL_L_6_5_thickness,lh_IPL_L_6_6_thickness,lh_PCun_L_4_1_thickness,lh_PCun_L_4_2_thickness,lh_PCun_L_4_3_thickness,lh_PCun_L_4_4_thickness,lh_PoG_L_4_1_thickness,lh_PoG_L_4_2_thickness,lh_PoG_L_4_3_thickness,lh_PoG_L_4_4_thickness,lh_INS_L_6_1_thickness,lh_INS_L_6_2_thickness,lh_INS_L_6_3_thickness,lh_CG_L_5_1_thickness,lh_CG_L_5_2_thickness,lh_CG_L_5_3_thickness,lh_CG_L_5_4_thickness,lh_CG_L_5_5_thickness,lh_MVOcC_L_5_1_thickness,lh_MVOcC_L_5_2_thickness,lh_MVOcC_L_5_3_thickness,lh_MVOcC_L_5_4_thickness,lh_MVOcC_L_5_5_thickness,lh_LOcC_L_4_1_thickness,lh_LOcC_L_4_2_thickness,lh_LOcC_L_4_3_thickness,lh_LOcC_L_4_4_thickness,lh_MeanThickness_thickness
sub-31151_ses-baseline_fs,lh_FuG_L_3_2_thickness,0.45057179397759317,0.7989460943661538,0.9998132426431755,0.9849851060850047,0.4952932413079511,0.8389104425632683,0.2790463268032964,0.9932986620529995,1.3115909983014253e-05,0.6580603997869902,0.9160536085942149,0.552821869738672,0.8870375934267624,0.20344935695124408,0.056594170353048194,0.428786810279911,0.256647283463737,0.9999792474599868,0.07206972671040404,0.035541160158193266,0.9964989274428286,0.10579003069276417,0.9280126458822491,0.5800532835863161,0.9970160640425427,0.8324589677969471,0.9704775794258568,0.11019322893288304,0.2539294673507802,0.9533107543865665,0.3969545768072903,0.4074458626708327,0.8292002333249006,0.013618322145212159,0.16032058747853017,0.4952932413079511,0.2705105066624963,0.028039437148583115,0.6927434922334673,0.2733377116240001,0.9748982959182017,0.9947013820909866,0.9347971714722627,0.999916992423919,0.21295336019063596,0.9838614839378633,0.7453661025307791,0.6308217644671957,0.5334924175568477,1.0,0.16632939301888144,0.0034255939091544876,0.9890818330270071,0.6191104064448563,0.08457667957173874,0.25938342239429646,0.7779380853859484,0.005467343958537038,0.19880810236835514,0.9347971714722622,0.8226185482731799,0.6735348951030745,0.9160536085942145,0.734265932129027,0.03989218936412052,0.1132065507992456,0.9986727052934236,0.7041797945693167,0.7779380853859484,0.9185092662538881,0.2406162018725977,0.3399994652655343,0.09739523717506307,0.9849851060850049,0.9412796171485452,0.6191104064448554,0.9983204388607468,0.01191983913341416,0.838910442563269,0.3934851947104097,0.41097010103807563,0.59957472507115,0.4039350802235431,0.4579246168900526,0.1309255171441501,0.0030716630697331894,0.6502950246820474,0.005818188396018886,0.8125908517414786,0.7885193788677635,0.9704775794258568,0.22275335970563898,0.9657160986097527,0.9513936536011708,0.9074200654143096
sub-31151_ses-baseline_fs,lh_FuG_L_3_3_thickness,0.8192963127090247,0.03735384384594097,0.17249895925986414,0.11784504870301181,0.7779380853859484,0.045407520578295404,0.0022509286317795975,0.20579764649084037,2.743550210519651e-10,0.019350910989769265,0.3367901498545922,0.7230609185534976,0.05836422237580873,0.9940204030825931,0.8813858651227019,0.8389104425632683,0.9704775794258568,0.1643086620574772,0.9233253713747013,0.7885193788677635,0.19424047703629604,0.974898295918202,0.32099238722215384,0.69656371632536,0.19198421642285896,0.04397197404924063,0.10152484768176259,0.0003431444176868409,0.0018352817315926673,0.2848268740489899,0.8667837716733963,0.8577115896776231,0.43962646112564013,0.5839545226090216,0.0007112097664879767,0.7779380853859484,0.0021036377775752154,0.7379781284397146,0.5839545226090208,0.002151720751753943,0.10579003069276388,0.1361034815065385,0.3117163886651842,0.17042449376335903,0.9908897866559562,0.11628296722063124,0.029019805688776424,0.6464065225570533,0.7416783079638958,0.16632939301888144,1.0,0.3367901498545929,0.21781632751280738,0.6580603997869902,0.9474530291927439,0.9689280313642169,0.03380381147804166,2.0122436791329174e-06,0.0010985859662438241,0.07755559756458662,0.44691195056038263,0.6034820064592482,0.06893192453891352,0.5412091292588705,0.8125908517414795,0.9814958634283797,0.15065929756905821,0.5722575607612327,0.03380381147804166,0.06996528162923432,0.9789733862204,0.913566597362053,0.9657160986097532,0.22776447777289507,0.08100521983949166,0.01611418912144323,0.18532531229593494,0.5567016794497315,0.4287868102799103,0.8697569040818148,0.8546377318733211,0.6773897533401442,0.8607607761055016,0.8125908517414787,0.9925362484882712,0.32099238722215434,0.6269195879996927,0.4216217614892939,0.03989218936412036,0.4839841591456667,0.256647283463737,0.987113281978324,0.09739523717506281,0.28774398363859344,0.34783338591145774
sub-31151_ses-baseline_fs,lh_PhG_L_6_1_thickness,0.10871001260288993,0.00028628865925623445,0.003655417202230431,0.0018776984263916105,0.09209566570354454,0.0003900596459090516,4.389528924655151e-06,0.005029315270968225,5.17571861212799e-15,0.0001033502105367251,0.012865821584901273,0.07422514613984388,0.000583708191335261,0.2848268740489897,0.6230156907367871,0.11784504870301211,0.22776447777289557,0.003351964949467961,0.5605854505397874,0.734265932129027,0.004526566080491983,0.4579246168900526,0.011693204572813852,0.06690244068112564,0.004431663622873946,0.00037061540342861834,0.0014570696975798418,3.188303132304799e-07,3.2855504511594746e-06,0.009257322436386802,0.1326347436859075,0.1275569752340028,0.02233561618912194,0.9084996823946977,8.705395044519394e-07,0.09209566570354454,3.986975382047585e-06,0.7850089669458497,0.042574743004338084,4.117052136221665e-06,0.0015621988720101127,0.0024076328428086595,0.011036080362374667,0.003577293875886051,0.273337711624,0.0018352817315926756,0.0001928614203704498,0.05486868975051303,0.07984193954288343,0.0034255939091544876,0.3367901498545929,1.0,0.005582107768993359,0.057473575165540025,0.5181293795108959,0.22524965812151895,0.0002447187934428306,3.5431272315220903e-10,1.5956087194747702e-06,0.00092916251430207,0.023141516351284346,0.046139901466394,0.0007653780633337658,0.035541160158193266,0.7079749255668155,0.4396264611256401,0.002875675570536486,0.04054907495747976,0.0002447187934428306,0.0007842708241935182,0.2432419998115847,0.16430866205747763,0.4802322753744756,0.0060632467186324005,0.0009985622276024227,7.82599831565081e-05,0.004157692889242428,0.9256852520975296,0.021172489891646565,0.13436070727522695,0.12589750716545065,0.06204123119543692,0.1292329529318436,0.10579003069276417,0.4004379279244764,0.9994813156794913,0.050744779606424664,0.9871132819783243,0.0003175909953093147,0.027560027641677615,0.007585119760095803,0.26213785114793076,0.001358507693533649,0.009441446675454995,0.013726717894640755
sub-31151_ses-baseline_fs,lh_PhG_L_6_2_thickness,0.5373480724326506,0.715537556824545,0.9917332568700329,0.9494410002396817,0.5839545226090207,0.759986058836964,0.21781632751280797,0.9994813156794913,6.425294736415395e-06,0.568363690830848,0.9640541049906034,0.6425146036571819,0.815953627084086,0.26213785114793076,0.07984193954288335,0.5143048817729025,0.3241184203032387,0.9881175732178824,0.10013336935518184,0.051548266560903166,0.9979268763604099,0.1432441159010124,0.9719892618381478,0.6696741781691316,0.9974920667352474,0.7527030627076102,0.9256852520975296,0.07984193954288343,0.19651509732555983,0.987113281978324,0.4802322753744756,0.4915148865495916,0.8980026284002947,0.020796673884428102,0.11942315750763073,0.5839545226090207,0.21054963442387,0.04121506648369289,0.7779380853859484,0.21295336019063596,0.9325688755633158,0.9689280313642172,0.9762952918687953,0.9908897866559563,0.2733377116240001,0.9474530291927439,0.6580603997869909,0.7193043288827273,0.6230156907367871,0.9890818330270071,0.21781632751280738,0.005582107768993359,1.0,0.7079749255668156,0.11628296722063113,0.3272613133020999,0.6927434922334673,0.003351964949467976,0.15065929756905821,0.8756247615235457,0.8925773626028858,0.759986058836964,0.8515395458111807,0.8159536270840859,0.057473575165540025,0.15255648051375248,0.9802541561886393,0.7885193788677635,0.6927434922334673,0.8546377318733218,0.30561836201864756,0.41805823265463965,0.1326347436859075,0.9996680110349342,0.8842255635809748,0.5296424447775875,0.995940721187631,0.018324949924722514,0.9059203703733224,0.4764896991465336,0.4952932413079511,0.6889156253357249,0.48774511051879893,0.545075305195551,0.17459142920636608,0.0050293152709682066,0.7379781284397146,0.009257322436386762,0.730542086850765,0.8637849498888556,0.9953415146061656,0.2848268740489897,0.9185092662538881,0.98606908331815,0.9580910684446853
sub-31151_ses-baseline_fs,lh_PhG_L_6_3_thickness,0.9606190732803924,0.256647283463737,0.6308217644671958,0.5143048817729025,0.9789733862203999,0.29067890434422594,0.03613689707315813,0.6889156253357258,7.816368254765432e-08,0.16632939301888144,0.8546377318733218,0.9940204030825931,0.3399994652655343,0.7230609185534976,0.36625210949772385,0.9494410002396817,0.7989460943661538,0.61520406697718,0.4216217614892941,0.27618300139168733,0.6696741781691316,0.5219606524627282,0.8389104425632683,0.9979268763604099,0.6658079556774164,0.2848268740489899,0.47275666738378047,0.008724042548986122,0.031069095498686545,0.7989460943661545,0.9303072776107428,0.9369919005748487,0.9347971714722627,0.1487795325753477,0.015240845803546734,0.9789733862203999,0.03437470710338056,0.23800887054357472,0.9925362484882712,0.03495379349357343,0.4839841591456667,0.5567016794497315,0.8292002333249006,0.6269195879996936,0.7379781284397146,0.5104874255356795,0.21781632751280797,0.9998132426431755,0.9900059422592276,0.6191104064448563,0.6580603997869902,0.057473575165540025,0.7079749255668156,1.0,0.46161716249208085,0.8023856057349248,0.2406162018725977,0.00014350198988057243,0.021172489891646565,0.40393508022354235,0.9391528016656957,0.995940721187631,0.3763534702712026,0.9814958634283794,0.296601923443237,0.5412091292588714,0.5878576001882727,0.9900059422592276,0.2406162018725977,0.3797506014827786,0.7779380853859484,0.8870375934267624,0.4990799258958738,0.7230609185534976,0.4145076179036681,0.1469171232746612,0.6541797657256309,0.1361034815065385,0.9280126458822486,0.9280126458822486,0.9391528016656957,0.9994813156794913,0.9347971714722627,0.9640541049906034,0.5839545226090208,0.053186985799956475,0.9986727052934236,0.08337249172163079,0.2677014329217963,0.958846451953373,0.7636063979258744,0.7527030627076102,0.46161716249208085,0.8023856057349248,0.8650475624080108
sub-31151_ses-baseline_fs,lh_PhG_L_6_4_thickness,0.6308217644671957,0.015240845803546734,0.088272621938321,0.05659417035304802,0.5839545226090207,0.019003484223176777,0.0006771040080050004,0.10871001260288993,2.937548759236062e-11,0.007285201110285721,0.19651509732555972,0.5257984315201539,0.02526742882159249,0.9084996823946978,0.9849851060850049,0.6541797657256309,0.8484173763967715,0.08337249172163079,0.9974920667352474,0.9369919005748487,0.10152484768176259,0.9947013820909866,0.18532531229593494,0.49907992589587363,0.10013336935518184,0.018324949924722528,0.04763435999315513,8.751141450687026e-05,0.0005416548595220508,0.16032058747853056,0.6889156253357249,0.6773897533401442,0.2733377116240001,0.7779380853859493,0.00019286142037044877,0.5839545226090207,0.0006287915567783514,0.9033108880921302,0.3934851947104096,0.0006445267619694548,0.04995174335173531,0.06690244068112564,0.17883055532529343,0.08702664749424115,0.8980026284002947,0.05572590835838276,0.011470402970859973,0.45057179397759317,0.5450753051955509,0.08457667957173874,0.9474530291927439,0.5181293795108959,0.11628296722063113,0.46161716249208085,1.0,0.8452715702590167,0.013618322145212086,3.543151561781757e-07,0.0003094775925853399,0.03495379349357329,0.2790463268032962,0.41097010103807485,0.030545491733316714,0.35628875376869956,0.9513936536011709,0.9908897866559562,0.07532222075012762,0.3831624930031301,0.013618322145212086,0.031069095498686517,0.8667837716733968,0.7527030627076101,0.9979268763604099,0.12262778718378693,0.03674109467350373,0.005939577083048083,0.09604839806824761,0.7527030627076102,0.2649105340896275,0.6927434922334672,0.6735348951030736,0.4802322753744756,0.6812383984443431,0.623015690736787,0.9789733862203999,0.49907992589587363,0.43238794672229675,0.61520406697718,0.016414923667430404,0.3086587213650825,0.14143338657546514,0.8870375934267624,0.045407520578295404,0.16230574417518445,0.2044333905923303
sub-31151_ses-baseline_fs,lh_PhG_L_6_5_thickness,0.9303072776107428,0.06893192453891375,0.2677014329217963,0.19198421642285882,0.900671538755167,0.08218203780755681,0.005244193164711329,0.3117163886651848,1.4082940945953834e-09,0.037975235921192514,0.4727566673837804,0.8577115896776236,0.1029313900303658,0.9900059422592276,0.7527030627076101,0.9433720930874008,0.9999792474599868,0.256647283463737,0.8092083480430169,0.6425146036571818,0.2966019234432368,0.8925773626028858,0.4542427545508101,0.8356958223055269,0.29363157296689385,0.07984193954288343,0.16836798736055553,0.000907042865017537,0.004338570779838369,0.41097010103807563,0.9606190732803924,0.955192071658312,0.5878576001882727,0.43600123023135456,0.0017937487663448515,0.900671538755167,0.004924894288619989,0.5878576001882718,0.734265932129027,0.005029315270968225,0.17459142920636608,0.21781632751280797,0.4432634365654526,0.2649105340896282,0.9932986620529995,0.189746288425574,0.05486868975051303,0.7920126151188837,0.8727040117767483,0.25938342239429646,0.9689280313642169,0.22524965812151895,0.3272613133020999,0.8023856057349248,0.8452715702590167,1.0,0.06298958828775206,7.0608382458759125e-06,0.002691187576269582,0.1326347436859075,0.5956680175984803,0.7527030627076102,0.11942315750763073,0.6927434922334673,0.6696741781691317,0.9059203703733224,0.23800887054357525,0.7230609185534976,0.06298958828775206,0.12101737638775699,0.9989836318401992,0.9849851060850049,0.8756247615235458,0.3399994652655342,0.13786313882367388,0.03213938123631732,0.2848268740489897,0.41097010103807485,0.576154193594644,0.962355027790113,0.9533107543865665,0.8192963127090254,0.9570373784782781,0.9256852520975296,0.9325688755633158,0.21295336019063524,0.7743783514477943,0.29363157296689313,0.07314101469725358,0.6347218845034155,0.3763534702712034,0.995940721187631,0.16230574417518445,0.41450761790366814,0.4855626682264899
sub-31151_ses-baseline_fs,lh_PhG_L_6_6_thickness,0.14324411590101246,0.99925317981651,0.767212139000645,0.8667837716733968,0.16632939301888144,0.9932986620529995,0.6735348951030745,0.7117609675593414,0.0002938307150559937,0.9789733862204,0.5296424447775875,0.198808102368355,0.9762952918687953,0.04468491009896005,0.008055798518739738,0.1326347436859075,0.06204123119543676,0.7814817465657605,0.011036080362374686,0.004431663622873918,0.730542086850765,0.018324949924722514,0.5489463147366713,0.21537558847194146,0.734265932129026,0.9947013820909866,0.8980026284002947,0.3797506014827786,0.6386196106472284,0.5956680175984793,0.11784504870301211,0.12262778718378693,0.41805823265463954,0.0013270480342672845,0.4839841591456667,0.16632939301888144,0.6619365794191026,0.003279782422526481,0.29363157296689313,0.6658079556774164,0.8898216328720562,0.832458967796947,0.5605854505397875,0.770802913112906,0.04763435999315513,0.8697569040818147,0.9983204388607468,0.24854892248808197,0.1875266640302867,0.7779380853859484,0.03380381147804166,0.0002447187934428306,0.6927434922334673,0.2406162018725977,0.013618322145212086,0.06298958828775206,1.0,0.04189025776415056,0.552821869738672,0.9433720930874008,0.41097010103807485,0.2790463268032964,0.958846451953373,0.3272613133020999,0.005135737092699832,0.02006243763303164,0.805806478305141,0.3025953912736651,1.0,0.9570373784782781,0.05659417035304802,0.09339870656149626,0.016414923667430404,0.6773897533401442,0.9369919005748487,0.9640541049906033,0.7453661025307791,0.0011250030789560325,0.428786810279911,0.11628296722063113,0.12425447079738128,0.22776447777289507,0.12101737638775699,0.1469171232746612,0.024397618301415815,0.00021448204085014295,0.26213785114793076,0.00046589673190370814,0.9979268763604099,0.3763534702712026,0.6347218845034146,0.050744779606424664,0.9059203703733224,0.5917622035382554,0.5165222498234106
sub-31151_ses-baseline_fs,lh_pSTS_L_2_1_thickness,4.183089720517789e-05,0.03797523592119263,0.005135737092699855,0.009441446675455028,5.90154296257207e-05,0.03106909549868664,0.264910534089628,0.0037350916077081866,0.3178833096880319,0.0689319245389139,0.0012962630992837448,8.998101298921478e-05,0.023553839514049452,3.5050324849270615e-06,1.3523163929713865e-07,3.5139016317567e-05,6.8425800261747815e-06,0.005582107768993384,2.4018883411737837e-07,4.646693911984367e-08,0.004157692889242454,6.181262200928485e-07,0.0014570696975798481,0.00010920672454085422,0.0042472571844913935,0.03213938123631744,0.011693204572813894,0.5296424447775882,0.29067890434422644,0.001921015713668781,2.6978108740341833e-05,2.94735940576964e-05,0.0006287915567783541,5.79256745948822e-09,0.4216217614892946,5.90154296257207e-05,0.27333771162400067,2.7399970695349736e-08,0.00023836807876875967,0.2705105066624968,0.011036080362374705,0.007585119760095789,0.0015621988720101196,0.0052441931647113195,3.986975382047627e-06,0.009628833410043468,0.04839663116487185,0.00015562844795859727,7.825998315650851e-05,0.005467343958537038,2.0122436791329174e-06,3.5431272315220903e-10,0.003351964949467976,0.00014350198988057243,3.543151561781757e-07,7.0608382458759125e-06,0.04189025776415056,1.0,0.35959431178734835,0.016720576726564424,0.0005983897118409909,0.0002088726509474874,0.019350910989769404,0.0003175909953093164,6.032761641778432e-08,7.339359232347039e-07,0.006448314919511728,0.00025790021202238937,0.04189025776415056,0.019003484223176843,5.662693874410587e-06,1.6226496652335198e-05,5.023254084835509e-07,0.0030716630697332032,0.015818307712589186,0.07984193954288364,0.004526566080492012,4.38330874591906e-09,0.000677104008005004,2.619197518940351e-05,3.0353183354665444e-05,0.00012525035703590047,2.8618306084739283e-05,4.4318885921094654e-05,1.0669646846603002e-06,2.863322609930961e-10,0.00017801102977900896,1.0120674762237256e-09,0.03554116015819338,0.0004658967319037119,0.002407632842808655,4.532174792193623e-06,0.012384828889421733,0.0018776984263916188,0.0011959009164665426
sub-31151_ses-baseline_fs,lh_pSTS_L_2_2_thickness,0.009257322436386762,0.5296424447775875,0.19198421642285882,0.2677014329217963,0.011693204572813873,0.4839841591456667,0.9802541561886391,0.16032058747853006,0.013112462014960715,0.6773897533401442,0.08579469904287024,0.01552721466519225,0.4251980174205382,0.0016361264069568453,0.00015148280010136394,0.008218412372801,0.0026321417776188527,0.20111951523302385,0.00023217253529961702,6.799515713658172e-05,0.17042449376335903,0.00046589673190370814,0.09209566570354454,0.017667709752437432,0.17249895925986403,0.4915148865495917,0.29958988682745746,0.9551920716583119,0.9900059422592276,0.1087100126028896,0.006855276991465505,0.007285201110285721,0.05486868975051281,1.3941069116500754e-05,0.9932986620529995,0.011693204572813873,0.9838614839378633,4.56149941771344e-05,0.029520932111548614,0.9826983553195634,0.29067890434422605,0.23800887054357472,0.09604839806824761,0.19424047703629604,0.0017937487663448515,0.2705105066624963,0.5878576001882718,0.02233561618912185,0.01414134966897071,0.19880810236835514,0.0010985859662438241,1.5956087194747702e-06,0.15065929756905821,0.021172489891646565,0.0003094775925853399,0.002691187576269582,0.552821869738672,0.35959431178734835,1.0,0.35959431178734785,0.053186985799956524,0.027087690616476517,0.3865889929560973,0.0355411601581933,8.276339133461728e-05,0.0005282776183501793,0.21781632751280738,0.031069095498686545,0.552821869738672,0.3831624930031302,0.0023020915754932585,0.0048224411812263605,0.0004001361251075046,0.14324411590101246,0.34972496783190593,0.715537556824545,0.17883055532529343,1.1252236372428754e-05,0.057473575165540025,0.006717125206924756,0.007433802291130374,0.019350910989769265,0.007139274131144042,0.009628833410043435,0.0006939617938717313,1.3502630008786953e-06,0.024397618301415815,3.619986596406008e-06,0.5143048817729025,0.045407520578295404,0.12425447079738094,0.0019652507322963845,0.3086587213650825,0.10724230933371476,0.08168611906221514
sub-31151_ses-baseline_fs,lh_SPL_L_4_1_thickness,0.2649105340896275,0.955192071658312,0.9280126458822486,0.9814958634283794,0.29958988682745746,0.974898295918202,0.4690334139731336,0.8898216328720556,6.994012218150126e-05,0.8607607761055023,0.7342659321290261,0.34646698985516255,0.9925362484882712,0.09875686330037994,0.021941886410773142,0.24854892248808214,0.13092551714414982,0.9369919005748487,0.029019805688776424,0.012865821584901228,0.9033108880921301,0.045407520578295404,0.7527030627076102,0.36960408035722536,0.9059203703733218,0.9719892618381479,0.9925362484882709,0.22275335970563906,0.43600123023135456,0.795488308995513,0.22524965812151895,0.23284966588151104,0.6191104064448554,0.004338570779838369,0.3025953912736652,0.29958988682745746,0.4579246168900525,0.009819531682508344,0.4727566673837795,0.4616171624920817,0.9900059422592276,0.9657160986097527,0.7636063979258736,0.9303072776107423,0.10435308753561727,0.9826983553195634,0.9233253713747013,0.41450761790366736,0.3304209675507929,0.9347971714722622,0.07755559756458662,0.00092916251430207,0.8756247615235457,0.40393508022354235,0.03495379349357329,0.1326347436859075,0.9433720930874008,0.016720576726564424,0.35959431178734785,1.0,0.611297002231013,0.4542427545508101,0.9986727052934236,0.5143048817729025,0.014682026931511548,0.04916905978894483,0.9513936536011705,0.4839841591456666,0.9433720930874008,0.9989836318401992,0.12101737638775661,0.18532531229593494,0.041215066483692935,0.8637849498888556,0.9998132426431755,0.8292002333249004,0.913566597362053,0.00373509160770817,0.6308217644671957,0.22275335970563848,0.23542002097934941,0.3865889929560965,0.2302978155229945,0.2705105066624963,0.05836422237580873,0.0008233643878369131,0.43238794672229675,0.0016742876851927185,0.962355027790113,0.5722575607612326,0.8292002333248998,0.11019322893288294,0.9947013820909866,0.7920126151188828,0.7214844145594559
sub-31151_ses-baseline_fs,lh_SPL_L_4_2_thickness,0.8159536270840859,0.43238794672229686,0.832458967796947,0.7268069600128628,0.8546377318733218,0.47648969914653355,0.08457667957173878,0.8785188222528114,5.573298081095301e-07,0.30561836201864767,0.9789733862203999,0.8980026284002947,0.5373480724326506,0.5104874255356795,0.20816440072871034,0.7954883089955138,0.5917622035382555,0.8192963127090246,0.2485489224880826,0.1469171232746612,0.8637849498888555,0.3272613133020998,0.9719892618381476,0.916053608594215,0.8607607761055023,0.46903341397313275,0.6850804747343633,0.024397618301415815,0.07422514613984371,0.9513936536011708,0.7636063979258744,0.7743783514477943,0.999916992423919,0.06996528162923457,0.039892189364120374,0.8546377318733218,0.08100521983949166,0.12262778718378693,0.9734628940375306,0.08218203780755685,0.69656371632536,0.7672121390006451,0.9673408066369943,0.8292002333249006,0.525798431520154,0.7230609185534976,0.3797506014827786,0.9454299792570177,0.8842255635809748,0.8226185482731799,0.44691195056038263,0.023141516351284346,0.8925773626028858,0.9391528016656957,0.2790463268032962,0.5956680175984803,0.41097010103807485,0.0005983897118409909,0.053186985799956524,0.611297002231013,1.0,0.9657160986097532,0.5800532835863154,0.9871132819783243,0.16032058747853056,0.3432251166145531,0.7954883089955138,0.9776537108081851,0.41097010103807485,0.5839545226090207,0.5683636908308479,0.7003759374756514,0.3086587213650825,0.9033108880921301,0.623015690736787,0.27618300139168733,0.8515395458111807,0.06298958828775206,0.9994813156794913,0.759986058836964,0.7779380853859492,0.9280126458822486,0.7708029131129069,0.8226185482731799,0.3797506014827787,0.021172489891646547,0.9551920716583119,0.035541160158193266,0.44691195056038263,0.9979268763604099,0.9303072776107428,0.5412091292588713,0.6735348951030736,0.9533107543865665,0.9831916721495062
sub-31151_ses-baseline_fs,lh_SPL_L_4_3_thickness,0.9325688755633158,0.2966019234432368,0.6850804747343633,0.5683636908308479,0.9570373784782781,0.33359728132961247,0.04540752057829555,0.7416783079638966,1.3041661944512374e-07,0.19651509732555983,0.895304465840182,0.9802541561886391,0.3865889929560973,0.6696741781691316,0.3209923872221545,0.9185092662538881,0.7490411436772229,0.6696741781691316,0.3729712480594214,0.23800887054357472,0.7230609185534976,0.4690334139731327,0.8813858651227013,0.9881175732178824,0.7193043288827281,0.3272613133020999,0.525798431520154,0.011470402970859973,0.03924431627556352,0.8452715702590174,0.895304465840182,0.9033108880921301,0.962355027790113,0.12425447079738128,0.019703871668935002,0.9570373784782781,0.0432686167843621,0.2034493569512436,0.9994813156794913,0.04397197404924076,0.5373480724326506,0.6112970022310139,0.8727040117767483,0.681238398444344,0.6850804747343633,0.5644728871313165,0.2539294673507807,0.9974920667352473,0.9734628940375306,0.6735348951030745,0.6034820064592482,0.046139901466394,0.759986058836964,0.995940721187631,0.41097010103807485,0.7527030627076102,0.2790463268032964,0.0002088726509474874,0.027087690616476517,0.4542427545508101,0.9657160986097532,1.0,0.4251980174205382,0.9947013820909866,0.256647283463737,0.487745110518799,0.6425146036571826,0.9986727052934236,0.2790463268032964,0.428786810279911,0.7268069600128628,0.8452715702590168,0.44691195056038263,0.7743783514477943,0.46532016975159096,0.17459142920636594,0.7079749255668156,0.1132065507992453,0.9570373784782781,0.8925773626028858,0.9059203703733224,0.9925362484882709,0.900671538755167,0.9369919005748487,0.5296424447775875,0.04257474300433795,0.99925317981651,0.06791101094827942,0.3086587213650825,0.9802541561886393,0.8125908517414795,0.7003759374756513,0.5143048817729025,0.8484173763967716,0.9044105260031247
