subjects,region,gradient_1,gradient_2,gradient_3,gradient_4,gradient_5,gradient_6,gradient_7,gradient_8,gradient_9,gradient_10
sub-31151_ses-baseline_fs,lh_PrG_L_6_1_thickness,0.1167142157410612,-5.935333120476968e-05,-0.07554398586688411,-0.023927026370435568,0.00027511801417837124,0.05292649823461406,0.0804336310269879,0.02005539337494658,-0.0038857743817549877,-0.13070935987601026
sub-31151_ses-baseline_fs,lh_PrG_L_6_2_thickness,0.128034719636197,-0.056402557317596365,-0.04193596937711732,-0.06898975754609227,0.005948155260433875,-0.04240694824306653,-0.0337779564442227,0.00010143666743854713,-0.024337244075636068,0.10662327315606532
sub-31151_ses-baseline_fs,lh_PrG_L_6_3_thickness,0.008099632029526859,0.003693614045851345,-0.055990784377571566,0.17193953002316023,-0.06517440108037721,-0.021358088583923598,-0.047556902657053354,-0.06396041114015794,0.015409626758715003,0.011642959281165835
sub-31151_ses-baseline_fs,lh_PrG_L_6_4_thickness,0.010797989430133647,0.003269587474593039,-0.05845322318160736,0.17458735963554664,-0.06450333593531152,-0.018963080968635117,-0.04719234462009167,-0.0960882861074971,0.01696306940803496,0.006229168213084674
sub-31151_ses-baseline_fs,lh_PrG_L_6_5_thickness,0.013885548131871173,0.08439515287008315,0.1114461541683135,0.018318268148742604,-0.021241673043935014,0.0037091785942107033,0.09353377960169601,-0.007425155247089813,-0.06250579208070615,0.05189875370552299
sub-31151_ses-baseline_fs,lh_PrG_L_6_6_thickness,-0.11217731378438925,-0.07317177823819514,-0.013563300562058182,-0.06067589892056666,-0.06188581288661903,-0.10033928334283396,0.018661915148316274,-0.005752722029213734,-0.06875736315842869,-0.055037621038356944
sub-31151_ses-baseline_fs,lh_PCL_L_2_1_thickness,-0.11220645628457356,-0.07320653232908114,-0.013554832457534374,-0.06069328790615711,-0.06191919415411498,-0.10034234569702523,0.018644382955620906,-0.005754851813777856,-0.06881820246295148,-0.05506232856479596
sub-31151_ses-baseline_fs,lh_PCL_L_2_2_thickness,-0.028839492846509225,0.13641778454229941,-0.03201025957775809,-0.0367057511643079,0.004014085335757979,-0.023452332822179206,0.007553149689597073,-0.0028304110867366037,-0.011124830984539221,0.027918769150831073
sub-31151_ses-baseline_fs,lh_STG_L_6_1_thickness,-0.036834570748895776,-0.015722522962574256,0.0014817789827425922,0.047152033101451905,0.19088197112735872,0.008503208765282731,-0.03784368420494648,0.013671073701340814,-0.07219310981199842,-0.01499453123625423
sub-31151_ses-baseline_fs,lh_STG_L_6_2_thickness,0.009394671079120221,0.0034275980864609187,-0.05706150720270006,0.1728529315834289,-0.06464289562928816,-0.020116699739335525,-0.04731386723545404,-0.08025936357824737,0.016158811089050814,0.009029479238775
sub-31151_ses-baseline_fs,lh_STG_L_6_3_thickness,-0.08468718619009588,-0.06651917383709875,0.009796202039103892,-0.050915483222950746,-0.07165514765079367,0.03627139035963156,-0.03381008784546207,0.001566406211065569,-0.0705700928570996,-0.02527530426039718
sub-31151_ses-baseline_fs,lh_STG_L_6_4_thickness,0.010834255269225343,0.0032633359495705338,-0.0584265756729326,0.17440298552317696,-0.06440286082207357,-0.018900154967271498,-0.04711618538498985,-0.09645980458427988,0.016965543685882475,0.006118780372380961
sub-31151_ses-baseline_fs,lh_STG_L_6_5_thickness,-0.03769214600356528,-0.021358031348977218,0.002000169059663729,0.04247582764434918,0.17177002445890852,0.01463857874098313,-0.024848607603282682,0.012990130729830397,-0.05046796988904484,-0.006134936133513161
sub-31151_ses-baseline_fs,lh_STG_L_6_6_thickness,-0.049367127691368536,0.11894457647210005,-0.04453845754351867,-0.06702835964639718,-0.01411124173670886,0.049641240721799436,-0.06799267281000808,0.0013105264355257843,0.013564944169765879,0.015740278699567796
sub-31151_ses-baseline_fs,lh_MTG_L_4_1_thickness,0.010838885986673418,0.0032627229757593765,-0.05841470806502699,0.17434959689126706,-0.06437803967080914,-0.018887256152006888,-0.047096956227256244,-0.09650203109913073,0.016963498142480594,0.006099315097444842
sub-31151_ses-baseline_fs,lh_MTG_L_4_2_thickness,0.11157559991800901,-0.04734700988990503,-0.024205248027001136,-0.06075830303491231,0.006389674274164255,-0.04470914833124436,-0.0401670909346074,0.0006817669294216875,-0.011943040164585517,0.08726003094055416
sub-31151_ses-baseline_fs,lh_MTG_L_4_3_thickness,0.06840037630630438,-0.009821193299668553,0.07400453058341533,-0.032520561957080786,0.00497522697944099,-0.054982714034052985,-0.06267784022442065,0.00409161743697301,0.0400929758635146,0.003656448029134006
sub-31151_ses-baseline_fs,lh_MTG_L_4_4_thickness,0.010052923240284542,0.08710650279006947,0.0978754283558039,0.01618307618845412,-0.019338400169046074,0.002147787903823967,0.09218204661504187,-0.007290183510919265,-0.06253576854094153,0.05280137019862597
sub-31151_ses-baseline_fs,lh_ITG_L_5_1_thickness,0.061537198556055224,0.017512373209050386,0.15591424849236124,-0.01700560637829882,-0.0013095305035798232,-0.05656185187490176,-0.0591586015460129,0.005604671223164151,0.060086059622885025,-0.038554247365788316
sub-31151_ses-baseline_fs,lh_ITG_L_5_2_thickness,-0.07678197009357945,-0.05950612106325635,-0.012474731526777954,-0.00974818397693857,0.043837141286058916,0.011258419650056688,0.09443282877098982,0.006066174323316322,0.14605152387546072,0.054917761647361396
sub-31151_ses-baseline_fs,lh_ITG_L_5_3_thickness,0.09975635342880321,-0.0399060215904136,-0.006288529387403247,-0.05473805362969487,0.00678495527432987,-0.0481476896939645,-0.047313569658009404,0.001118314229999633,-0.00014551024038002552,0.07065600428598814
sub-31151_ses-baseline_fs,lh_ITG_L_5_4_thickness,0.09476847404241626,0.005394367620413287,-0.0654148928024412,-0.00908424566540315,-0.0017579837068333007,0.04757580801748883,0.06961541390593975,0.007133567948681295,0.0014766081061532309,-0.12644335206183535
sub-31151_ses-baseline_fs,lh_ITG_L_5_5_thickness,-0.06048974522959175,0.08560035897497424,-0.029612835127625234,-0.0746120545327703,-0.03638017826909707,0.11014204304762339,-0.09463103984830319,0.0033993240236521918,0.0069535534944681395,0.016515016277804086
sub-31151_ses-baseline_fs,lh_FuG_L_3_1_thickness,-0.07301469399696446,-0.0420421684382004,0.007708817259341618,-0.05031215148368307,-0.06481740007425779,0.07039213640254878,-0.04991479399113133,0.0033329293211738233,-0.052620835950377025,-0.01241122302877423
sub-31151_ses-baseline_fs,lh_FuG_L_3_2_thickness,0.06153974396729345,0.017495960051936,0.1558754938406415,-0.017016767477485612,-0.0013017674698354647,-0.05657197339633958,-0.0591816613485299,0.005606552726331762,0.06009608083675719,-0.03855236091987295
sub-31151_ses-baseline_fs,lh_FuG_L_3_3_thickness,-0.06383281419356708,-0.052881377393554925,-0.006709314324264609,0.0030236029942583855,0.06591112194098572,0.021776837750841906,0.0700401928220267,0.007776665728803898,0.10812844923281932,0.046263812577583316
sub-31151_ses-baseline_fs,lh_PhG_L_6_1_thickness,-0.03470814811666099,-0.013860224313261673,0.0011940686678305488,0.045237846930622494,0.1829825288258312,0.006991961652843894,-0.03756973549449135,0.01327355232000989,-0.07125112962046241,-0.015344244200902985
sub-31151_ses-baseline_fs,lh_PhG_L_6_2_thickness,0.04294355999102117,0.05153110947845317,0.17456558906627026,0.009175567157757017,-0.018136686990995982,-0.016870546560062098,0.027543476594591245,-0.0017876600331505831,-0.003932392143123874,0.00221561948819655
sub-31151_ses-baseline_fs,lh_PhG_L_6_3_thickness,-0.058737830529698803,0.07107196060380744,-0.024028811196338148,-0.0699279844242085,-0.038630101225316606,0.1124336053173871,-0.09114876150570966,0.003945808051697917,0.0028417328545385354,0.015375183543517423
sub-31151_ses-baseline_fs,lh_PhG_L_6_4_thickness,-0.04993617631476888,-0.03983792491298025,0.00062699622993412,0.0297291399308906,0.13577580615822998,0.02685185025706109,0.01647937000689542,0.011502343920093432,0.01859278338767629,0.019861544158448822
sub-31151_ses-baseline_fs,lh_PhG_L_6_5_thickness,-0.07671542788353326,-0.05478842698726234,-0.014852435913963832,-0.015256293834352376,0.031186292105243412,-0.004077358323385997,0.08888836997792247,0.004779584037280912,0.1314992356642251,0.045067882424073634
sub-31151_ses-baseline_fs,lh_PhG_L_6_6_thickness,0.10258504992220437,0.004196142636559543,-0.06914895763225408,-0.014432406155079184,-0.000848999623619969,0.05045796869455226,0.07473276547002028,0.012217695949516518,5.605041043977267e-05,-0.131188072467794
sub-31151_ses-baseline_fs,lh_pSTS_L_2_1_thickness,-0.00031600155308467723,0.00828653948292397,-0.03585533068691582,0.11685063287502978,-0.051969428566046624,-0.023452459525737043,-0.030533869479865403,0.10995828517853411,0.005860527473702162,0.017624553065738617
sub-31151_ses-baseline_fs,lh_pSTS_L_2_2_thickness,0.009524005809883619,0.0033937918624603607,-0.05719271995590394,0.17301626670937006,-0.06460072588856439,-0.02000739253824657,-0.047317960121346,-0.08206839046503218,0.016241418797687656,0.008780892521572445
sub-31151_ses-baseline_fs,lh_SPL_L_4_1_thickness,0.1300463715173139,-0.04688122584231017,-0.06048660277685416,-0.06041692452298529,0.0034366299483253727,-0.01322132674942604,0.003147783217591319,0.007800002660809497,-0.03009378770277477,0.060857969473840014
sub-31151_ses-baseline_fs,lh_SPL_L_4_2_thickness,-0.028873744717393405,0.1364828073451374,-0.03208458038070616,-0.036766130099035545,0.004022170346644844,-0.023446545034984858,0.007456067646223271,-0.002827963934915906,-0.011069721093955124,0.027894910176854384
sub-31151_ses-baseline_fs,lh_SPL_L_4_3_thickness,-0.06003731054861319,0.09727989703879121,-0.034392646227937515,-0.0762856852180139,-0.03244524318339996,0.10177993326732968,-0.09353442301691185,0.002880442614917393,0.010184277078766091,0.016952233402527
sub-31151_ses-baseline_fs,lh_SPL_L_4_4_thickness,0.13360620482103172,-0.042301155882885993,-0.06633930925164262,-0.05749101162696517,0.002741285420873256,-0.0020733109822620704,0.017151439898657743,0.010871224723861277,-0.029239442865842978,0.03577186815982585
sub-31151_ses-baseline_fs,lh_IPL_L_6_1_thickness,-0.04384761259970816,0.13322453937781095,-0.04968404476035818,-0.06117575911277235,-0.003909548472486752,0.016619337419976232,-0.048861486489894794,3.4402240925481897e-05,0.012081590224125133,0.016326860987462756
sub-31151_ses-baseline_fs,lh_IPL_L_6_2_thickness,-0.039348989103318494,-0.024328256465626096,0.001999113209700579,0.0409379208759548,0.16689346309980232,0.01707897654481545,-0.01897185744197709,0.012822556681418754,-0.04069275152695967,-0.0022193885712354622
sub-31151_ses-baseline_fs,lh_IPL_L_6_3_thickness,-0.05749288903323717,-0.04927992681350207,-0.001808191318170854,0.018092235287078737,0.1043491150657372,0.029986364241109478,0.045256329028522835,0.01003266033218443,0.0673138253758851,0.03626312655115593
sub-31151_ses-baseline_fs,lh_IPL_L_6_4_thickness,0.0664881262873712,0.0023459143396245765,0.11744323560512718,-0.02683114057202415,0.0033329300282873417,-0.06050378671526021,-0.0694360979953918,0.005417952989980945,0.05718100731342298,-0.02263718851728529
sub-31151_ses-baseline_fs,lh_IPL_L_6_5_thickness,-0.04916146485575955,0.11928345183664862,-0.044648932020749404,-0.06692527685043695,-0.013854470600169005,0.04929622307840961,-0.06782774254392171,0.0013065563757956747,0.013819647611713774,0.015793402303263624
sub-31151_ses-baseline_fs,lh_IPL_L_6_6_thickness,0.10258504992220431,0.00419614263655957,-0.069148957632254,-0.014432406155079073,-0.0008489996236200023,0.05045796869455222,0.07473276547002024,0.012217695949516518,5.605041043980527e-05,-0.13118807246779396
sub-31151_ses-baseline_fs,lh_PCun_L_4_1_thickness,0.1336068325549609,-0.04231037208586805,-0.06633403606142771,-0.05749793224949452,0.0027420245412473547,-0.002089583782444667,0.01713158982697347,0.010866348482282243,-0.029243056540192585,0.03581301052094082
sub-31151_ses-baseline_fs,lh_PCun_L_4_2_thickness,-0.07562603683938962,-0.05620930571494831,-0.01353508970574315,-0.012409602533684672,0.03664827576266445,0.0032542884919323336,0.09026547011563431,0.005383297906454077,0.1365295081619241,0.049136095793814095
sub-31151_ses-baseline_fs,lh_PCun_L_4_3_thickness,-0.08695232170156537,-0.04929869456773347,-0.01926532511222496,-0.040253727289256996,-0.021676074704525206,-0.0723446833685704,0.049536768260516756,-0.0015679656883272944,0.023600066793206507,-0.01302382107240504
sub-31151_ses-baseline_fs,lh_PCun_L_4_4_thickness,-0.05483416186419314,-0.046154236192965416,-0.0012205318646886978,0.02076725556743388,0.11084886563860642,0.02867180710929452,0.037382427398835,0.010323882778314775,0.05409466066876704,0.03162628835972522
sub-31151_ses-baseline_fs,lh_PoG_L_4_1_thickness,0.03620516400617795,0.05757423005541558,0.1620952481860526,0.013144736132654796,-0.020042724308521633,-0.00881561499253588,0.04650369987138555,-0.003336734542208752,-0.020512479605115177,0.015610847586082324
sub-31151_ses-baseline_fs,lh_PoG_L_4_2_thickness,0.12825800127942535,-0.04881870598723876,-0.057669363327148414,-0.0615916411684118,0.0037906838174442087,-0.01847595549043133,-0.0034613036072534808,0.0061535529608556195,-0.03016714942117251,0.0717813792629855
sub-31151_ses-baseline_fs,lh_PoG_L_4_3_thickness,0.07087214419712354,0.007469125699615874,-0.055810573349489336,0.014662488675183607,-0.007632527841344521,0.03613999267366616,0.04939250236056897,-0.014061384581322929,0.005457771951808776,-0.10462403661751242
sub-31151_ses-baseline_fs,lh_PoG_L_4_4_thickness,0.05261921659607165,0.030793553206574384,0.16597575869582815,-0.005458895663040958,-0.008004479717920825,-0.04008657734944158,-0.02635148438712632,0.003208208059604667,0.03754792458141453,-0.027324743524912497
sub-31151_ses-baseline_fs,lh_INS_L_6_1_thickness,-0.03671863028643091,-0.015559944146162854,0.0014597288653162344,0.04710321278580599,0.19068456553469587,0.008350858840859178,-0.037973049801779624,0.013656649262035848,-0.072381937269118,-0.015111340387512993
sub-31151_ses-baseline_fs,lh_INS_L_6_2_thickness,-0.021386054048140087,0.11966221992372227,-0.015322213443650673,-0.024495519746267538,0.001767447446510762,-0.02184923451534504,0.024213313145558937,-0.003079439512478968,-0.02056510819358078,0.03129483283582879
sub-31151_ses-baseline_fs,lh_INS_L_6_3_thickness,-0.102906901986834,-0.06620344791630134,-0.013597195329495491,-0.054751154243076756,-0.053767451649243334,-0.09162195350397667,0.021468441138437273,-0.004630444951111228,-0.05387848863922499,-0.04686250566799881
sub-31151_ses-baseline_fs,lh_CG_L_5_1_thickness,-0.11220312991145728,-0.07321127946866032,-0.01354915393905074,-0.06069126140637366,-0.0619239062601599,-0.10032592258746982,0.01863593980956392,-0.005754112123530487,-0.06882949446023749,-0.05506208897178993
sub-31151_ses-baseline_fs,lh_CG_L_5_2_thickness,-0.05777651902703739,0.0578049972409565,-0.018879840964841025,-0.06633412688823016,-0.04133516950542847,0.11625450054505573,-0.08907617335049337,0.0044587975094789855,-0.001009370359646377,0.01441571349637966
sub-31151_ses-baseline_fs,lh_CG_L_5_3_thickness,-0.11220205668074779,-0.07319757230464209,-0.013558638220753335,-0.06069058172479562,-0.06191083635304261,-0.10034817329301905,0.018651156642773076,-0.005754897577605744,-0.06880153297208351,-0.055057394479065574
sub-31151_ses-baseline_fs,lh_CG_L_5_4_thickness,-0.10889021228259238,-0.08487479177554093,-0.0015962474458816524,-0.05887499300116088,-0.07360064535536687,-0.05833437188613609,0.00025368180957821616,-0.003910144820530788,-0.0877486216249766,-0.051986368762931084
sub-31151_ses-baseline_fs,lh_CG_L_5_5_thickness,-0.05920568049000115,-0.050792035138389674,-0.0028223338666645667,0.014600068514166517,0.0951705243088432,0.029097687182984115,0.05206304122544675,0.00953825270152125,0.07872118819576893,0.03953331138670423
sub-31151_ses-baseline_fs,lh_MVOcC_L_5_1_thickness,-0.03445800204963771,-0.01369948951981752,0.0011685451470853253,0.04495877504054421,0.18182156789484413,0.006883847308620005,-0.03739907006289758,0.013216873812579981,-0.07090881004124669,-0.015290018875788857
sub-31151_ses-baseline_fs,lh_MVOcC_L_5_2_thickness,-0.06006138136316819,0.09715134172970458,-0.03433659709544079,-0.07629260285798221,-0.03251087975336447,0.10195178540759313,-0.0935950526284198,0.002888269619652889,0.010154416843895217,0.016953030958611934
sub-31151_ses-baseline_fs,lh_MVOcC_L_5_3_thickness,-0.03568330477998432,-0.014594441795265412,0.001315919465082445,0.04622112437467528,0.18704420807144076,0.007552748338653409,-0.03797198583805467,0.013467906243893551,-0.07213999104402946,-0.01536880090916696
sub-31151_ses-baseline_fs,lh_MVOcC_L_5_4_thickness,0.11661052661704067,-1.3896982309363878e-05,-0.07549660507938394,-0.023866997089575626,0.0002729488873747372,0.05292827061504886,0.08041890030743594,0.020024406529107492,-0.003847884567360308,-0.1307773116906863
sub-31151_ses-baseline_fs,lh_MVOcC_L_5_5_thickness,-0.03998938295880277,0.14092425570827244,-0.04899693377104719,-0.055751445869527176,0.0009709135398688405,-0.0020889735505634117,-0.03244444709703611,-0.0010581714746984794,0.007255648318690905,0.01895183267708181
sub-31151_ses-baseline_fs,lh_LOcC_L_4_1_thickness,0.021312771329079848,0.07456155742697694,0.12986207684149784,0.0179946111223914,-0.021679425635529416,0.0015753977864614913,0.08045676721312277,-0.006243468800855553,-0.050553880508231536,0.04099042918027732
sub-31151_ses-baseline_fs,lh_LOcC_L_4_2_thickness,-0.0767876601218422,-0.059486917165650036,-0.01249097004185201,-0.009780566503117014,0.043766362959880796,0.011192668355689429,0.0944382306842379,0.006060036466604305,0.14604690100023604,0.05489407829454113
sub-31151_ses-baseline_fs,lh_LOcC_L_4_3_thickness,0.1280713827328708,-0.056418140897578524,-0.041977789635885096,-0.06900368279395465,0.005946263759253892,-0.04239061420091285,-0.033749313819528434,0.0001046251319755488,-0.02436555413756057,0.10664566408217442
