subjects,covariance,rh_SFG_R_6_1_thickness,rh_SFG_R_6_2_thickness,rh_SFG_R_6_3_thickness,rh_SFG_R_6_4_thickness,rh_SFG_R_6_5_thickness,rh_SFG_R_6_6_thickness,rh_MFG_R_7_1_thickness,rh_MFG_R_7_2_thickness,rh_MFG_R_7_3_thickness,rh_MFG_R_7_4_thickness,rh_MFG_R_7_5_thickness,rh_MFG_R_7_6_thickness,rh_MFG_R_7_7_thickness,rh_IFG_R_6_1_thickness,rh_IFG_R_6_2_thickness,rh_IFG_R_6_3_thickness,rh_IFG_R_6_4_thickness,rh_IFG_R_6_5_thickness,rh_IFG_R_6_6_thickness,rh_OrG_R_6_1_thickness,rh_OrG_R_6_2_thickness,rh_OrG_R_6_3_thickness,rh_OrG_R_6_4_thickness,rh_OrG_R_6_5_thickness,rh_OrG_R_6_6_thickness,rh_PrG_R_6_1_thickness,rh_PrG_R_6_2_thickness,rh_PrG_R_6_3_thickness,rh_PrG_R_6_4_thickness,rh_PrG_R_6_5_thickness,rh_PrG_R_6_6_thickness,rh_PCL_R_2_1_thickness,rh_PCL_R_2_2_thickness,rh_STG_R_6_1_thickness,rh_STG_R_6_2_thickness,rh_STG_R_6_3_thickness,rh_STG_R_6_4_thickness,rh_STG_R_6_5_thickness,rh_STG_R_6_6_thickness,rh_MTG_R_4_1_thickness,rh_MTG_R_4_2_thickness,rh_MTG_R_4_3_thickness,rh_MTG_R_4_4_thickness,rh_ITG_R_5_1_thickness,rh_ITG_R_5_2_thickness,rh_ITG_R_5_3_thickness,rh_ITG_R_5_4_thickness,rh_ITG_R_5_5_thickness,rh_FuG_R_3_1_thickness,rh_FuG_R_3_2_thickness,rh_FuG_R_3_3_thickness,rh_PhG_R_6_1_thickness,rh_PhG_R_6_2_thickness,rh_PhG_R_6_3_thickness,rh_PhG_R_6_4_thickness,rh_PhG_R_6_5_thickness,rh_PhG_R_6_6_thickness,rh_pSTS_R_2_1_thickness,rh_pSTS_R_2_2_thickness,rh_SPL_R_4_1_thickness,rh_SPL_R_4_2_thickness,rh_SPL_R_4_3_thickness,rh_SPL_R_4_4_thickness,rh_IPL_R_6_1_thickness,rh_IPL_R_6_2_thickness,rh_IPL_R_6_3_thickness,rh_IPL_R_6_4_thickness,rh_IPL_R_6_5_thickness,rh_IPL_R_6_6_thickness,rh_PCun_R_4_1_thickness,rh_PCun_R_4_2_thickness,rh_PCun_R_4_3_thickness,rh_PCun_R_4_4_thickness,rh_PoG_R_4_1_thickness,rh_PoG_R_4_2_thickness,rh_PoG_R_4_3_thickness,rh_PoG_R_4_4_thickness,rh_INS_R_6_1_thickness,rh_INS_R_6_2_thickness,rh_INS_R_6_3_thickness,rh_CG_R_5_1_thickness,rh_CG_R_5_2_thickness,rh_CG_R_5_3_thickness,rh_CG_R_5_4_thickness,rh_CG_R_5_5_thickness,rh_MVOcC_R_5_1_thickness,rh_MVOcC_R_5_2_thickness,rh_MVOcC_R_5_3_thickness,rh_MVOcC_R_5_4_thickness,rh_MVOcC_R_5_5_thickness,rh_LOcC_R_4_1_thickness,rh_LOcC_R_4_2_thickness,rh_LOcC_R_4_3_thickness,rh_LOcC_R_4_4_thickness,rh_MeanThickness_thickness
sub-31151_ses-baseline_fs,rh_ITG_R_5_3_thickness,0.0783290341172757,0.4732521916452879,0.6104713201778181,0.11249620216053954,0.3807127614773433,0.8308718809296043,0.9997361976064063,0.6763309964007813,0.3929591440796479,0.5583237068486183,0.3336613599014823,0.4567302019584563,0.7567835196698152,0.8131429445590628,0.9657092542467057,0.16241923108523812,0.7728629740106873,0.7070184163790243,0.01817268913197421,0.28996644172310504,0.9983523763523153,0.03599536301525462,0.15541827442618542,0.004453398967528208,0.0856986741430437,0.21351648679982985,0.36865345117651555,0.9091499584677343,0.014916048726436077,0.02742639566184808,0.39604914778581324,0.5930576859704842,0.12225922771993032,0.0014984515058869693,0.12812094621452577,0.024603468269068077,0.27704247470841353,0.05684658498388595,0.06169960919714132,0.06869382664382903,0.9967732116622625,0.05684658498388595,0.3509295355107088,0.10589883534838615,0.7632502740890471,1.0,0.04673946807974872,0.08790280229284411,0.4275413893305067,0.42434560552762285,0.031940406683430775,0.5895766901305598,0.06599893007856963,0.0006098592786832664,0.7338155910950144,0.5756659467151292,0.00035546163953157413,0.9920506890541536,0.9967732116622625,0.1071936761451248,0.825028526584164,0.0856986741430437,0.05454086285425731,0.047407795998767266,0.0007594108297950936,0.6728936140889051,0.024990688201934484,0.3776801294248243,0.645249540144467,0.4765804750383475,0.5860967966668882,0.5548635624254311,0.057632818538630615,0.8670830696657816,0.9764699455166119,0.1660042460530648,0.6866129799198049,0.00011978309190764006,0.016204663938892947,0.16781801717021277,0.16420466260765906,0.03762487137313911,0.7567835196698152,0.5826182279230215,0.1111519718038718,0.03291568578496625,0.18478578354159825,0.01787931419299898,0.6934399736228316,0.35973572201177295,0.016204663938892947,0.0856986741430437,0.009566503807046782,0.015166301531901733,0.33176215833999056
sub-31151_ses-baseline_fs,rh_ITG_R_5_4_thickness,0.9764699455166123,0.4567302019584563,0.3336613599014823,0.9286504988410612,0.5548635624254311,0.008607216794189194,0.044144493458667305,0.28216937686695165,0.0006234746552743157,0.0018030822261104467,0.6104713201778182,0.4732521916452879,0.005573711404246773,0.18674316532642338,0.08679517299260886,0.8507671797870677,0.00611140576885207,0.2595510936623212,0.9385802796459327,0.6660052739735789,0.0404795811181947,0.9946715436450564,6.123555969673845e-05,0.7171280767226162,0.9671594602919186,0.00012886288770260266,0.5687215959562,0.12516403015212932,5.319749259430337e-07,0.9788559249174545,0.5376158306733697,0.34801935230369774,0.9136586183632603,0.5273168869348444,3.9644049180934826e-05,0.969970436375499,0.6831909313390505,0.9967732116622625,0.993425775507761,0.9871551853439384,0.05684658498388595,0.9967732116622625,0.5895766901305598,0.9385802796459332,0.2200469562330505,0.04673946807974872,1.0,0.9642294222384246,0.5034652703502915,0.5068555703877625,0.9889147774344988,0.3509295355107088,0.9897467858357495,0.3898803904722126,0.24043283765533507,0.3626960295224553,0.3196320826856246,0.033916269904139096,0.0381817532635469,0.9366476440940742,0.17900045638431436,0.9671594602919186,0.9980067204340756,0.9999835103112336,0.421159819618015,0.28475421107531207,0.9713309342245217,0.558323706848619,0.30594033769433926,0.453450809660783,0.35385238392918156,0.3807127614773433,0.9962966637642041,0.010805390887868726,0.02659270534735319,7.122947978390657e-05,0.2745004830545666,0.2071183408046038,0.9244946126300725,0.8423496106096982,0.8479799840116691,0.996296663764204,0.22447417547321954,0.35678780945738664,0.9306894005951082,0.9905468258088405,0.8161385633470809,0.9366476440940738,0.2694595961857854,0.5791412047958476,0.9244946126300725,0.9671594602919186,0.8479799840116684,0.9158760171290912,0.6128048811614817
sub-31151_ses-baseline_fs,rh_ITG_R_5_5_thickness,0.9986652158153578,0.6174365525158407,0.4799163378167803,0.993425775507761,0.7171280767226171,0.01907823894008551,0.08353879259127085,0.4179841658822011,0.0016957174589678993,0.004538281730050343,0.7696707466770758,0.6348328074810219,0.012822603942418206,0.29523512910688177,0.1520017058291279,0.9563909690896389,0.013951053148836066,0.3898803904722133,0.8220816092464243,0.8191182033187132,0.07731908716265559,0.9327020181739875,0.0001938695328283176,0.5548635624254302,0.9999340428763753,0.0003894381297617111,0.7304954897383076,0.20923636510802265,2.1885862625601205e-06,0.8926163563942993,0.7002424670350178,0.4967034048551084,0.9880508823333501,0.3746592979810489,0.00012886288770260198,0.8749683363960832,0.833767812577632,0.9822028545266254,0.9880508823333501,0.9940648562427751,0.1046161852560566,0.9822028545266254,0.7502725743796574,0.9962966637642041,0.3393656453440626,0.08790280229284411,0.9642294222384246,1.0,0.6660052739735789,0.6694516232730483,0.9158760171290917,0.5000811548762113,0.9920506890541537,0.25955109366232065,0.36566863792900356,0.5136539914311811,0.20501499506359092,0.0659989300785696,0.0733836444828536,0.9957875024349173,0.28475421107531207,0.9999340428763753,0.9788559249174545,0.9657092542467055,0.28475421107531207,0.421159819618015,0.8775547770254365,0.7204824619662366,0.4469182757920615,0.6139541827171102,0.5034652703502915,0.5341783082982237,0.9832561818636097,0.023472791681970556,0.053047160202125875,0.00022342233819297878,0.40851931037499584,0.12370514274970476,0.8010058076258413,0.9513419427741898,0.9547364762816123,0.9385802796459327,0.3451219204328479,0.5068555703877617,0.9940648562427751,0.9202359205542289,0.9346881618459311,0.8191182033187132,0.4022624388844079,0.7404278711860274,0.8010058076258413,0.9999340428763753,0.7002424670350178,0.7886335805090188,0.7718108919517959
sub-31151_ses-baseline_fs,rh_FuG_R_3_1_thickness,0.6348328074810211,0.9967732116622625,0.953053413750382,0.7338155910950144,0.996296663764204,0.16064791473262774,0.41481877659172206,0.9158760171290917,0.028282491217226355,0.05842799936304496,0.9842781771182442,0.9986652158153578,0.12225922771993064,0.8040627770367333,0.5826182279230208,0.833767812577632,0.1296190853424101,0.8950483127512532,0.31137601735996623,0.9642294222384246,0.3960491477858131,0.44366543665291525,0.005370881385339931,0.1388868291124572,0.6591004957124329,0.009236633350826414,0.994064856242775,0.6866129799198041,0.00014545499348888474,0.3868130010948904,0.9983523763523153,0.961181454747879,0.7567835196698144,0.07053965075119528,0.003898446896723447,0.3656686379290027,0.9563909690896389,0.5514066763348683,0.5721926716233935,0.6000220882969163,0.4732521916452878,0.5514066763348683,0.9897467858357493,0.7171280767226164,0.8507671797870676,0.4275413893305067,0.5034652703502915,0.6660052739735789,1.0,0.9999835103112336,0.4179841658822011,0.9627201071975481,0.5895766901305591,0.039316475971835685,0.8749683363960837,0.9685799001599226,0.027426395661847982,0.35973572201177295,0.38375708806308345,0.7204824619662366,0.7917477717517544,0.6591004957124329,0.5410576298665295,0.5068555703877617,0.045426449863537895,0.9180685193214676,0.36865345117651555,0.9957875024349173,0.934688161845931,0.9962966637642041,0.9642294222384246,0.9764699455166119,0.5548635624254303,0.18478578354159783,0.3141144273446419,0.00600026508171855,0.9091499584677338,0.01304160454021084,0.29259375119164766,0.8423496106096975,0.8366462449885812,0.4534508096607823,0.8562843607931373,0.9657092542467055,0.7304954897383068,0.42434560552762285,0.8670830696657822,0.30865130110880423,0.9045442135225782,0.9920506890541537,0.29259375119164766,0.6591004957124329,0.2178554212277909,0.2821693768669509,0.9835969090223049
sub-31151_ses-baseline_fs,rh_FuG_R_3_2_thickness,0.6383072821765636,0.996296663764204,0.9513419427741895,0.7371264717359505,0.9967732116622625,0.15889067580797842,0.41166378200690873,0.9136586183632599,0.027851613539017717,0.057632818538630406,0.9852687402799901,0.9983523763523153,0.12082622824915011,0.8010058076258413,0.5791412047958469,0.8366462449885818,0.1281209462145261,0.8926163563942994,0.3141144273446419,0.9657092542467058,0.39295914407964777,0.44691827579206217,0.0052719904932115305,0.1404784212182866,0.6625548153579758,0.00907553943546984,0.9946715436450564,0.6831909313390496,0.00014198325419484214,0.3898803904722132,0.9986652158153578,0.9596136131831376,0.7600225514259085,0.07147754349139639,0.003824522243081066,0.36865345117651555,0.9580167334431512,0.554863562425431,0.575665946715129,0.6035050430522649,0.469931653466697,0.554863562425431,0.9905468258088405,0.7204824619662366,0.8479799840116684,0.42434560552762285,0.5068555703877625,0.6694516232730483,0.9999835103112336,1.0,0.42115981961801574,0.9611814547478786,0.5930576859704842,0.039894447819697705,0.8723607482261814,0.9671594602919182,0.02785161353901774,0.35678780945738653,0.38071276147734334,0.7238286654248509,0.7886335805090189,0.6625548153579758,0.5445035055161658,0.5102518722640019,0.04607904216872093,0.9158760171290913,0.3716503712120001,0.9962966637642041,0.932702018173987,0.9957875024349173,0.9627201071975481,0.9752308923010841,0.558323706848619,0.18284288820916997,0.31137601735996623,0.005890951290073279,0.9068591158261178,0.01326390806009293,0.2952351291068819,0.8451740453565184,0.8395069275655296,0.4567302019584563,0.8535353869368245,0.9642294222384242,0.7338155910950144,0.4275413893305067,0.8697322472753783,0.3113760173599664,0.9022054654651688,0.9927543644046442,0.2952351291068819,0.6625548153579758,0.22004695623305062,0.28475421107531207,0.9846085425953035
sub-31151_ses-baseline_fs,rh_FuG_R_3_3_thickness,0.9346881618459314,0.3746592979810489,0.26447638777327065,0.8670830696657822,0.4666190244072667,0.005370881385339979,0.03006378343125132,0.2200469562330505,0.0003474125474100593,0.0010487258474121942,0.520474934404642,0.3898803904722132,0.003407138754164626,0.1404784212182866,0.06169960919714115,0.7728629740106873,0.0037518756548187895,0.20085229379129016,0.9788559249174545,0.5756659467151283,0.02742639566184808,0.9989452079024135,3.137152928129291e-05,0.8010058076258413,0.9202359205542289,6.773789612921237e-05,0.47991633781678106,0.09129315684540022,2.357699369491783e-07,0.9983523763523153,0.45018011687118514,0.27704247470841353,0.8479799840116691,0.6174365525158407,2.0016092145252958e-05,0.9952457779164137,0.5930576859704841,0.9739612899019187,0.9657092542467055,0.9530534137503819,0.03931647597183581,0.9739612899019187,0.5000811548762121,0.8801198367521404,0.16781801717021277,0.031940406683430775,0.9889147774344988,0.9158760171290917,0.4179841658822011,0.42115981961801574,1.0,0.279598785068146,0.9580167334431512,0.4732521916452873,0.18478578354159816,0.28996644172310443,0.3960491477858126,0.022744273620949548,0.025780955814477185,0.8775547770254365,0.13419287596403542,0.9202359205542289,0.9776783289574128,0.9880508823333501,0.5068555703877617,0.22225320721601421,0.9957875024349173,0.469931653466697,0.24043283765533444,0.3716503712120001,0.2821693768669515,0.30594033769433926,0.972661261775704,0.0068181167701608794,0.017590095294313962,3.6679730835847114e-05,0.21351648679983,0.26696076679287967,0.9699704363754991,0.763250274089047,0.7696707466770757,0.9980067204340756,0.17148826029817338,0.28475421107531207,0.8697322472753783,0.9999340428763753,0.7338155910950144,0.9776783289574126,0.20923636510802265,0.48996771548668894,0.9699704363754991,0.9202359205542289,0.9136586183632599,0.9642294222384242,0.5227647240892309
sub-31151_ses-baseline_fs,rh_PhG_R_6_1_thickness,0.4699316534666963,0.9811182981106086,0.9994065424755949,0.5687215959561991,0.9366476440940736,0.262006487752223,0.5756659467151292,0.9897467858357495,0.05684658498388595,0.1085007707763114,0.9022054654651688,0.9752308923010841,0.20711834080460464,0.9286504988410612,0.7470011834929026,0.6797635193641026,0.2178554212277913,0.9811182981106089,0.19674815711221727,0.8617236355596004,0.554863562425431,0.3005598964329623,0.012606865126139117,0.07731908716265543,0.4933321993300831,0.020675227790897612,0.9286504988410608,0.8395069275655296,0.0004461463880191307,0.2546839226166996,0.9460387296189509,0.9999835103112336,0.5930576859704835,0.03599536301525451,0.00940027671509283,0.23810893581832515,0.8479799840116684,0.39295914407964777,0.4116637820069086,0.4371873552157452,0.6383072821765644,0.39295914407964777,0.9158760171290913,0.5514066763348675,0.9580167334431512,0.5895766901305598,0.3509295355107088,0.5000811548762113,0.9627201071975481,0.9611814547478786,0.279598785068146,1.0,0.427541389330506,0.018772102252064327,0.971330934224522,0.9997361976064063,0.012606865126139117,0.5136539914311817,0.5410576298665303,0.5548635624254302,0.9202359205542289,0.4933321993300831,0.38375708806308273,0.35385238392918095,0.022035459279891177,0.9905468258088405,0.24043283765533455,0.9346881618459311,0.9957875024349173,0.9822028545266251,0.9999835103112336,0.9983523763523153,0.3960491477858125,0.29523512910688177,0.4600181395947311,0.01395105314883604,0.9871551853439384,0.005573711404246738,0.18284288820917005,0.6900294119640628,0.6831909313390496,0.30865130110880423,0.961181454747879,0.9999340428763753,0.5652529346227594,0.28475421107531207,0.7204824619662366,0.19471801223377316,0.9852687402799901,0.9223780184416857,0.18284288820917005,0.4933321993300831,0.12961908534240973,0.17521565729471403,0.9006252710931019
sub-31151_ses-baseline_fs,rh_PhG_R_6_2_thickness,0.9972170990896958,0.5410576298665295,0.40851931037499584,0.9713309342245217,0.6417796068467728,0.013263908060092977,0.06254058731834576,0.3509295355107088,0.0010712555081576667,0.0029729403593939507,0.6968444103704707,0.558323706848619,0.008760864571040031,0.24043283765533455,0.11799874571780786,0.9136586183632599,0.009566503807046782,0.3252037565247229,0.8826632836466028,0.7502725743796568,0.05763281853863059,0.9699704363754993,0.00011406936168956695,0.6313564230097193,0.993425775507761,0.00023418065646285433,0.6556425624137618,0.16600424605306485,1.139123075229858e-06,0.9404858855025774,0.6243988800966236,0.42434560552762285,0.961181454747879,0.44366543665291513,7.4891158671939e-05,0.9265855048287371,0.7664664262840152,0.9980067204340756,0.9995878393434778,0.9998516025894794,0.07934955610112832,0.9980067204340756,0.6763309964007814,0.9776783289574128,0.2795987850681461,0.06599893007856963,0.9897467858357495,0.9920506890541537,0.5895766901305591,0.5930576859704842,0.9580167334431512,0.427541389330506,1.0,0.31686647007810564,0.3032431843469135,0.4404217477049013,0.2546839226166996,0.048768432422164255,0.05454086285425736,0.9764699455166119,0.23122537501318804,0.993425775507761,0.9967732116622625,0.9905468258088405,0.3451219204328479,0.35385238392918095,0.9286504988410611,0.6452495401444662,0.3776801294248236,0.5376158306733697,0.43074703473975795,0.46001813959473026,0.9983523763523153,0.016473819654267873,0.03874559966874954,0.0001320312272769793,0.3422373240509131,0.15889067580797814,0.8644134528467564,0.9068591158261183,0.9114165293788966,0.9739612899019187,0.28475421107531207,0.43396240346501364,0.972661261775704,0.961181454747879,0.8851848872465676,0.88011983675214,0.3365069645375198,0.6660052739735789,0.8644134528467564,0.993425775507761,0.7728629740106873,0.8535353869368244,0.6991218293826877
sub-31151_ses-baseline_fs,rh_PhG_R_6_3_thickness,0.28216937686695165,0.03194040668343067,0.0170239327698575,0.2135164867998301,0.0487684324221643,4.870267056503518e-05,0.0005581227622191095,0.0123943473223197,1.2463804460310017e-06,5.3457146005330005e-06,0.06086793220322535,0.03442620779434462,2.6102281787920155e-05,0.005890951290073279,0.0016274482342667127,0.1520017058291279,2.977083096579902e-05,0.010620088400495853,0.5965395604172792,0.07533063755092281,0.00048814651971801684,0.4469182757920616,5.654120043911896e-08,0.8562843607931374,0.26447638777327076,1.5072463484875662e-07,0.05158755955914377,0.0029729403593939507,1.296394139834403e-10,0.5068555703877619,0.045426449863537936,0.018470268796897227,0.19879291220766684,0.9713309342245218,3.201440825885305e-08,0.5307452614030254,0.08038072314232779,0.3480193523036973,0.33082890775730317,0.30865130110880423,0.0008282751003692152,0.3480193523036973,0.05606922814395518,0.22447417547321954,0.007874568653831931,0.0006098592786832664,0.3898803904722126,0.25955109366232065,0.039316475971835685,0.039894447819697705,0.4732521916452873,0.018772102252064327,0.31686647007810564,1.0,0.00923663335082643,0.020022968493331444,0.9905468258088405,0.0003720867893905519,0.0004461463880191295,0.22225320721601433,0.005471446802712269,0.26447638777327076,0.35678780945738664,0.3868130010948905,0.9983523763523153,0.012606865126139117,0.5273168869348446,0.04946087866440533,0.014426435523379617,0.03146210122647842,0.019078238940085444,0.022035459279891177,0.34512192043284806,6.773789612921213e-05,0.0002571745553617564,6.895410332583175e-08,0.011775717848306042,0.9223780184416857,0.6209181964368784,0.14698080064371252,0.15031425441353133,0.4371873552157453,0.00816063830684895,0.019388728681490646,0.2156785994678861,0.4666190244072661,0.1326549969994081,0.6000220882969163,0.011378672460296547,0.05378971378374082,0.6209181964368784,0.26447638777327076,0.7271664278769112,0.634832807481022,0.06142413102469925
sub-31151_ses-baseline_fs,rh_PhG_R_6_4_thickness,0.3393656453440626,0.9091499584677343,0.9788559249174548,0.4275413893305067,0.833767812577632,0.3776801294248243,0.7204824619662366,0.9952457779164138,0.09838355610404104,0.17521565729471403,0.7855057322221068,0.8974572967211143,0.30865130110880484,0.9897467858357493,0.8723607482261808,0.5341783082982244,0.3224112003942285,0.9989452079024135,0.12370514274970498,0.733815591095015,0.7002424670350178,0.20085229379129016,0.024990688201934317,0.04351499356949575,0.35973572201177295,0.03931647597183565,0.8220816092464243,0.9404858855025771,0.0011176666477691376,0.16600424605306527,0.8479799840116691,0.972661261775704,0.45018011687118525,0.018772102252064375,0.019078238940085358,0.15370303168351093,0.717128076722617,0.27450048305456715,0.28996644172310504,0.31137601735996695,0.7792101050596454,0.27450048305456715,0.8040627770367333,0.41166378200690873,0.9986652158153578,0.7338155910950144,0.24043283765533507,0.36566863792900356,0.8749683363960837,0.8723607482261814,0.18478578354159816,0.971330934224522,0.3032431843469135,0.00923663335082643,1.0,0.9657092542467058,0.00600026508171856,0.6591004957124328,0.6866129799198041,0.41481877659172206,0.9862277743473978,0.35973572201177295,0.2669607667928802,0.24277141372229746,0.010993564018747293,0.9946715436450565,0.1554182744261862,0.8308718809296043,0.9889147774344991,0.9114165293788966,0.9699704363754993,0.9563909690896394,0.27704247470841353,0.41798416588220044,0.6035050430522643,0.027426395661847968,0.9967732116622626,0.00248906366430966,0.11385293424438565,0.5445035055161658,0.5376158306733697,0.20711834080460428,0.9991923249338184,0.9685799001599229,0.42434560552762285,0.1887150572252129,0.5756659467151292,0.12225922771993032,0.9976282822174597,0.8131429445590628,0.11385293424438565,0.35973572201177295,0.07731908716265563,0.1085007707763114,0.7834025629130257
sub-31151_ses-baseline_fs,rh_PhG_R_6_5_thickness,0.48325961223550257,0.9852687402799901,0.9983523763523153,0.5826182279230208,0.9442152876750856,0.2522721911740037,0.5617869009869402,0.9862277743473981,0.053789713783740985,0.10334566230289158,0.9114165293788961,0.9800026185948701,0.1987929122076673,0.9202359205542289,0.7338155910950144,0.6934399736228308,0.20923636510802326,0.9764699455166123,0.20501499506359092,0.8723607482261814,0.5410576298665302,0.31137601735996623,0.011775717848306042,0.08142260512015594,0.5068555703877616,0.019388728681490698,0.9366476440940736,0.8279587015034737,0.0004075448403701349,0.26447638777327065,0.9530534137503819,0.9995878393434778,0.6069881967649917,0.038181753263546746,0.00876086457104,0.24749253789260522,0.8590138578021251,0.4053854879285778,0.42434560552762274,0.45018011687118525,0.6243988800966244,0.4053854879285778,0.9244946126300725,0.5652529346227594,0.9513419427741898,0.5756659467151292,0.3626960295224553,0.5136539914311811,0.9685799001599226,0.9671594602919182,0.28996644172310443,0.9997361976064063,0.4404217477049013,0.020022968493331444,0.9657092542467058,1.0,0.013489556015033549,0.5000811548762121,0.5273168869348454,0.5687215959561991,0.9114165293788966,0.5068555703877616,0.3960491477858125,0.3656686379290027,0.023472791681970556,0.9871551853439384,0.24987505671383017,0.9423642809674869,0.993425775507761,0.9862277743473978,0.9998516025894794,0.9994065424755949,0.40851931037499584,0.28475421107531207,0.4469182757920623,0.013041604540210862,0.9832561818636097,0.006000265081718533,0.19070148170660947,0.7036338878287534,0.69684441037047,0.3196320826856246,0.9547364762816123,0.9999340428763753,0.5791412047958469,0.29523512910688177,0.7338155910950144,0.202926316848488,0.9811182981106086,0.9306894005951077,0.19070148170660947,0.5068555703877616,0.135744106803733,0.18284288820916997,0.9099006204486655
sub-31151_ses-baseline_fs,rh_PhG_R_6_6_thickness,0.22447417547321954,0.022035459279891177,0.011378672460296547,0.16600424605306496,0.03442620779434462,2.6102281787920155e-05,0.0003242782662633218,0.00816063830684895,6.017296914071352e-07,2.6849984488620674e-06,0.04351499356949575,0.023844575582437435,1.3726322323853201e-05,0.003751875654818773,0.0009837454725996303,0.11522222880209641,1.5717570662215882e-05,0.006942803237580205,0.5136539914311811,0.054540862854257195,0.00028227720600217907,0.37165037121199956,2.52597138446837e-08,0.785505732222107,0.2092363651080228,6.895410332583175e-08,0.036531740951599535,0.0018402390129502106,5.0664861563925785e-11,0.42754138933050606,0.03194040668343067,0.0123943473223197,0.15370303168351093,0.9306894005951079,1.4111238932941353e-08,0.45018011687118525,0.05842799936304496,0.2821693768669511,0.26696076679287967,0.24749253789260522,0.00048814651971801684,0.2821693768669511,0.03989444781969767,0.17521565729471447,0.005079135094285389,0.00035546163953157413,0.3196320826856246,0.20501499506359092,0.027426395661847982,0.02785161353901774,0.3960491477858126,0.012606865126139117,0.2546839226166996,0.9905468258088405,0.00600026508171856,0.013489556015033549,1.0,0.00021313014208678132,0.0002571745553617564,0.17334479864265503,0.0034736830488911745,0.2092363651080228,0.28996644172310443,0.31686647007810564,0.9811182981106087,0.00830713605161723,0.4469182757920616,0.034942660286860674,0.00956650380704674,0.021688306407437383,0.012822603942418149,0.014916048726436024,0.2795987850681461,3.6679730835847046e-05,0.0001454549934888845,3.095180719895896e-08,0.007734933983956592,0.9657092542467055,0.5376158306733697,0.1111519718038719,0.11385293424438565,0.3626960295224553,0.0052719904932115496,0.013041604540210817,0.16781801717021277,0.3898803904722126,0.099606214382915,0.517061741530473,0.007462310544119005,0.03818175326354677,0.5376158306733697,0.2092363651080228,0.6452495401444662,0.5514066763348683,0.04393591835789073
sub-31151_ses-baseline_fs,rh_pSTS_R_2_1_thickness,0.058427999363044936,0.40226243888440855,0.5341783082982243,0.0856986741430437,0.31686647007810553,0.890161650258623,0.9946715436450564,0.6000220882969161,0.4633144664392368,0.6348328074810212,0.2745004830545666,0.3868130010948903,0.825028526584164,0.7437195287394012,0.9265855048287375,0.1266359461208084,0.8395069275655297,0.6313564230097193,0.012606865126139162,0.23579971891725063,0.9976282822174596,0.02578095581447716,0.19674815711221685,0.002915219396018302,0.06425073068985716,0.26447638777327065,0.30594033769433926,0.8535353869368251,0.021345918687228533,0.019388728681490698,0.3308289077573036,0.5170617415304729,0.09361029492641701,0.0009425223311361001,0.16420466260765865,0.017304984129157805,0.2244741754732194,0.04167159695554638,0.04542644986353804,0.05087037285711653,0.9788559249174545,0.04167159695554638,0.28996644172310443,0.08038072314232772,0.6900294119640634,0.9920506890541536,0.033916269904139096,0.0659989300785696,0.35973572201177295,0.35678780945738653,0.022744273620949548,0.5136539914311817,0.048768432422164255,0.0003720867893905519,0.6591004957124328,0.5000811548762121,0.00021313014208678132,1.0,0.9989452079024135,0.08142260512015616,0.756783519669815,0.06425073068985716,0.03989444781969765,0.034426207794344584,0.0004667049800009538,0.5965395604172797,0.01759009529431393,0.31411442734464173,0.5687215959561999,0.4053854879285778,0.5102518722640018,0.47991633781678106,0.04227861255582242,0.9202359205542284,0.9957875024349173,0.20923636510802265,0.6104713201778181,6.946289822799178e-05,0.011184645265021958,0.13113041774902517,0.1281209462145261,0.027006779008565743,0.6831909313390503,0.5068555703877624,0.0846132369974538,0.02347279168197064,0.1453347089803382,0.01239434732231968,0.6174365525158414,0.2978905274641763,0.011184645265021958,0.06425073068985716,0.006456055130217178,0.01043761944516089,0.2728053770015581
