,lh_SFG_L_6_1_thickness,lh_SFG_L_6_2_thickness,lh_SFG_L_6_3_thickness,lh_SFG_L_6_4_thickness,lh_SFG_L_6_5_thickness,lh_SFG_L_6_6_thickness,lh_MFG_L_7_1_thickness,lh_MFG_L_7_2_thickness,lh_MFG_L_7_3_thickness,lh_MFG_L_7_4_thickness,lh_MFG_L_7_5_thickness,lh_MFG_L_7_6_thickness,lh_MFG_L_7_7_thickness,lh_IFG_L_6_1_thickness,lh_IFG_L_6_2_thickness,lh_IFG_L_6_3_thickness,lh_IFG_L_6_4_thickness,lh_IFG_L_6_5_thickness,lh_IFG_L_6_6_thickness,lh_OrG_L_6_1_thickness,lh_OrG_L_6_2_thickness,lh_OrG_L_6_3_thickness,lh_OrG_L_6_4_thickness,lh_OrG_L_6_5_thickness,lh_OrG_L_6_6_thickness,lh_PrG_L_6_1_thickness,lh_PrG_L_6_2_thickness,lh_PrG_L_6_3_thickness,lh_PrG_L_6_4_thickness,lh_PrG_L_6_5_thickness,lh_PrG_L_6_6_thickness,lh_PCL_L_2_1_thickness,lh_PCL_L_2_2_thickness,lh_STG_L_6_1_thickness,lh_STG_L_6_2_thickness,lh_STG_L_6_3_thickness,lh_STG_L_6_4_thickness,lh_STG_L_6_5_thickness,lh_STG_L_6_6_thickness,lh_MTG_L_4_1_thickness,lh_MTG_L_4_2_thickness,lh_MTG_L_4_3_thickness,lh_MTG_L_4_4_thickness,lh_ITG_L_5_1_thickness,lh_ITG_L_5_2_thickness,lh_ITG_L_5_3_thickness,lh_ITG_L_5_4_thickness,lh_ITG_L_5_5_thickness,lh_FuG_L_3_1_thickness,lh_FuG_L_3_2_thickness,lh_FuG_L_3_3_thickness,lh_PhG_L_6_1_thickness,lh_PhG_L_6_2_thickness,lh_PhG_L_6_3_thickness,lh_PhG_L_6_4_thickness,lh_PhG_L_6_5_thickness,lh_PhG_L_6_6_thickness,lh_pSTS_L_2_1_thickness,lh_pSTS_L_2_2_thickness,lh_SPL_L_4_1_thickness,lh_SPL_L_4_2_thickness,lh_SPL_L_4_3_thickness,lh_SPL_L_4_4_thickness,lh_IPL_L_6_1_thickness,lh_IPL_L_6_2_thickness,lh_IPL_L_6_3_thickness,lh_IPL_L_6_4_thickness,lh_IPL_L_6_5_thickness,lh_IPL_L_6_6_thickness,lh_PCun_L_4_1_thickness,lh_PCun_L_4_2_thickness,lh_PCun_L_4_3_thickness,lh_PCun_L_4_4_thickness,lh_PoG_L_4_1_thickness,lh_PoG_L_4_2_thickness,lh_PoG_L_4_3_thickness,lh_PoG_L_4_4_thickness,lh_INS_L_6_1_thickness,lh_INS_L_6_2_thickness,lh_INS_L_6_3_thickness,lh_CG_L_5_1_thickness,lh_CG_L_5_2_thickness,lh_CG_L_5_3_thickness,lh_CG_L_5_4_thickness,lh_CG_L_5_5_thickness,lh_MVOcC_L_5_1_thickness,lh_MVOcC_L_5_2_thickness,lh_MVOcC_L_5_3_thickness,lh_MVOcC_L_5_4_thickness,lh_MVOcC_L_5_5_thickness,lh_LOcC_L_4_1_thickness,lh_LOcC_L_4_2_thickness,lh_LOcC_L_4_3_thickness,lh_LOcC_L_4_4_thickness,lh_MeanThickness_thickness,rh_SFG_R_6_1_thickness,rh_SFG_R_6_2_thickness,rh_SFG_R_6_3_thickness,rh_SFG_R_6_4_thickness,rh_SFG_R_6_5_thickness,rh_SFG_R_6_6_thickness,rh_MFG_R_7_1_thickness,rh_MFG_R_7_2_thickness,rh_MFG_R_7_3_thickness,rh_MFG_R_7_4_thickness,rh_MFG_R_7_5_thickness,rh_MFG_R_7_6_thickness,rh_MFG_R_7_7_thickness,rh_IFG_R_6_1_thickness,rh_IFG_R_6_2_thickness,rh_IFG_R_6_3_thickness,rh_IFG_R_6_4_thickness,rh_IFG_R_6_5_thickness,rh_IFG_R_6_6_thickness,rh_OrG_R_6_1_thickness,rh_OrG_R_6_2_thickness,rh_OrG_R_6_3_thickness,rh_OrG_R_6_4_thickness,rh_OrG_R_6_5_thickness,rh_OrG_R_6_6_thickness,rh_PrG_R_6_1_thickness,rh_PrG_R_6_2_thickness,rh_PrG_R_6_3_thickness,rh_PrG_R_6_4_thickness,rh_PrG_R_6_5_thickness,rh_PrG_R_6_6_thickness,rh_PCL_R_2_1_thickness,rh_PCL_R_2_2_thickness,rh_STG_R_6_1_thickness,rh_STG_R_6_2_thickness,rh_STG_R_6_3_thickness,rh_STG_R_6_4_thickness,rh_STG_R_6_5_thickness,rh_STG_R_6_6_thickness,rh_MTG_R_4_1_thickness,rh_MTG_R_4_2_thickness,rh_MTG_R_4_3_thickness,rh_MTG_R_4_4_thickness,rh_ITG_R_5_1_thickness,rh_ITG_R_5_2_thickness,rh_ITG_R_5_3_thickness,rh_ITG_R_5_4_thickness,rh_ITG_R_5_5_thickness,rh_FuG_R_3_1_thickness,rh_FuG_R_3_2_thickness,rh_FuG_R_3_3_thickness,rh_PhG_R_6_1_thickness,rh_PhG_R_6_2_thickness,rh_PhG_R_6_3_thickness,rh_PhG_R_6_4_thickness,rh_PhG_R_6_5_thickness,rh_PhG_R_6_6_thickness,rh_pSTS_R_2_1_thickness,rh_pSTS_R_2_2_thickness,rh_SPL_R_4_1_thickness,rh_SPL_R_4_2_thickness,rh_SPL_R_4_3_thickness,rh_SPL_R_4_4_thickness,rh_IPL_R_6_1_thickness,rh_IPL_R_6_2_thickness,rh_IPL_R_6_3_thickness,rh_IPL_R_6_4_thickness,rh_IPL_R_6_5_thickness,rh_IPL_R_6_6_thickness,rh_PCun_R_4_1_thickness,rh_PCun_R_4_2_thickness,rh_PCun_R_4_3_thickness,rh_PCun_R_4_4_thickness,rh_PoG_R_4_1_thickness,rh_PoG_R_4_2_thickness,rh_PoG_R_4_3_thickness,rh_PoG_R_4_4_thickness,rh_INS_R_6_1_thickness,rh_INS_R_6_2_thickness,rh_INS_R_6_3_thickness,rh_CG_R_5_1_thickness,rh_CG_R_5_2_thickness,rh_CG_R_5_3_thickness,rh_CG_R_5_4_thickness,rh_CG_R_5_5_thickness,rh_MVOcC_R_5_1_thickness,rh_MVOcC_R_5_2_thickness,rh_MVOcC_R_5_3_thickness,rh_MVOcC_R_5_4_thickness,rh_MVOcC_R_5_5_thickness,rh_LOcC_R_4_1_thickness,rh_LOcC_R_4_2_thickness,rh_LOcC_R_4_3_thickness,rh_LOcC_R_4_4_thickness,rh_MeanThickness_thickness
lh_SFG_L_6_1_thickness,1.0,0.5480726246477939,0.6853971956974987,0.6769891217864443,0.9887550686748919,0.1624560818218437,0.07729316059143918,0.6819269706926854,0.010393005010497402,0.0844139928429121,0.853647677309464,0.9476087213241798,0.17369118903189965,0.7526788407795286,0.4918945845092747,0.9942365749177837,0.5129153147652372,0.6078325986951685,0.6566031875962088,0.2613190365888228,0.36500008731221345,0.7048452837911979,0.36104671415368983,0.6658118802490646,0.6236650450367942,0.11033889171409308,0.6864670938739452,0.19043108105589715,0.012793538901932074,0.678262499069225,0.9880279379888653,0.8986291472015865,0.8847184378991932,0.23124040470593096,0.00854150849257717,0.8539875400761878,0.502042211593151,0.5520244276097568,0.8067776463928327,0.35517103791418103,0.4397358096010715,0.5637948431116793,0.8430853351973928,0.7224750823618292,0.8366835121877741,0.4510271069042531,0.42497502147569366,0.9491440011941163,0.9897481559412389,0.7403345990550361,0.7755484561964284,0.47277649320433834,0.6435818859877738,0.5647620721372195,0.7225188017765583,0.8695345186315373,0.17446133336754863,0.10958019487886468,0.09623182849036821,0.6338472018676882,0.8190022920112111,0.6573398739916454,0.501550756129785,0.8080140627655943,0.33609436348321076,0.7595475655193156,0.5763151744303907,0.9523165175197766,0.4798946651069874,0.6380023767766176,0.8495981782593154,0.8781936021581582,0.5397739786684673,0.40840472445816595,0.2716892549252191,0.056847348660431556,0.653649770913668,0.16992455644746335,0.6147262970149217,0.9663489477831301,0.9749196742684516,0.8414674133680895,0.8858121931579063,0.8998884206059197,0.859380548203071,0.26909958416708213,0.9451555033989967,0.4519906981580015,0.5980112659916627,0.7884940104716962,0.5421523382747482,0.5418789959267627,0.36851980864069445,0.4909907361534426,0.48155642150616546,0.99440231629214,0.6837750184921201,0.5993785854852824,0.9472624967098096,0.7762296476548112,0.053788703513575176,0.08316707771862569,0.5418443384812368,0.010607886187933702,0.02122593673236483,0.801885123885815,0.6973754137637812,0.04404843688726099,0.400976671882213,0.247054557452083,0.9321931754900569,0.0467785945670841,0.4899051351192768,0.7931426016415631,0.37093851864657673,0.10993195669955258,0.8326966045019977,0.0027438725696317936,0.5004686519453501,0.8428155468324827,0.00046837387286444284,0.7934459347652725,0.2475435257690375,0.000389226827516438,0.8201133017293352,0.7671741214328618,0.5770792722583089,0.9362335865948848,0.3078247684089592,0.0022786675401665745,0.8278204828998658,0.8414055009228829,0.8412686502005254,0.8408365181596141,0.8392552269096145,0.27495358304473944,0.8412686502005254,0.7944145702175336,0.9474850265839045,0.4972421953786661,0.27000523935536724,0.8397578213391167,0.9583451726971612,0.753250549771995,0.7509972111986745,0.8414674133680895,0.5786144699221745,0.8506586740887552,0.24117997911346667,0.5079026096422812,0.5848228306863175,0.20867234832852158,0.12479065782867554,0.10498138301089499,0.9539907863228783,0.48846848395933185,0.677600584889694,0.8549447691251241,0.8536854957207909,0.2634428194595716,0.5311609576392028,0.8135337058982616,0.7780448280553374,0.5423084533329533,0.7228510109703646,0.5675640602194588,0.5817394942217551,0.6867029855502997,0.11403175441018082,0.12131085802194268,0.0004334353381628768,0.5257718521317734,0.10738661284522029,0.6462034300447212,0.902162597201116,0.9122790764361516,0.8479690878723571,0.4995549318945043,0.5817052436963145,0.9439786991381195,0.6882663102291168,0.8894939446463839,0.8058744808450148,0.6306386020824172,0.6538844622805673,0.6662022484497383,0.5785060794076741,0.5839995335108674,0.5898428455838096,0.42511742730610536
lh_SFG_L_6_2_thickness,0.5480726246477939,1.0,0.9049138523006524,0.8133388690399594,0.5953288805969983,0.620403360646273,0.4892197599399369,0.8717410918555124,0.034224035534653544,0.5466081499701012,0.7858913805541498,0.6304470940959832,0.5982964430809898,0.47328394312512995,0.3508838759683997,0.5075275816672703,0.15868361402589612,0.8832801019644299,0.21574299881579354,0.012914453670610204,0.4257677786598589,0.22171414178381332,0.3189137659435249,0.22087605758917195,0.6069654152151706,0.5012921888487596,0.911510567465096,0.29342813366736714,0.32998510229790023,0.5344239421351602,0.5668033419969772,0.5761209586849728,0.6014880699485959,0.032314563613138544,0.26491624438647554,0.3299799632850591,0.823908984704106,0.2085510362917477,0.38642610749537276,0.5452184673108997,0.8448125305098017,0.6395429491782653,0.7965677054393996,0.7648735141590198,0.5230269627133376,0.8364982189104937,0.7026228803146182,0.5143287111748112,0.6010385102329925,0.8945911042690186,0.2462916323394124,0.48995921510451085,0.5885200675685694,0.18407474061388757,0.49762190720427985,0.5385966668324779,0.5301941816523091,0.24960027852346045,0.32120222985431657,0.8504174049942523,0.7310319572944761,0.26174957299011353,0.7039550693204265,0.41671537382507423,0.03974902934521476,0.502829681756703,0.6270390788598501,0.6695730713204184,0.9840603694895174,0.9689007810359789,0.5291562319165336,0.5530382608158929,0.10317812840653817,0.5874034392166493,0.6983438311935481,0.4817919726110225,0.8816450314210709,0.01060664378997862,0.34843595817108763,0.4392412176330082,0.45748184876913683,0.36403841208212206,0.569997119462819,0.590519522782781,0.3782969985293022,0.0967174777232275,0.5220964366544895,0.21848787377475515,0.9158218182977618,0.44168764042207487,0.45916965658090303,0.07399594982001154,0.5531444954611382,0.39496661446422965,0.5117399559527896,0.5772826264465322,0.924977086766744,0.9715775161285276,0.5320768527953726,0.8621418332254505,0.3242021506234286,0.5274797432348899,0.9777934062368959,0.08483917708675312,0.15200891948725553,0.8382528493478437,0.9174341820016293,0.27043251773715027,0.9363712942437685,0.7978648988252766,0.6340931006414829,0.2828478720145209,0.9637347202758508,0.24439118416629174,0.33039843599625734,0.4072521490118833,0.27412391098667865,0.0231127857807141,0.09310583999532591,0.35170288474122013,0.021805067567524126,0.8214599547250956,0.572006276682366,0.0024731407682248787,0.26037606791265017,0.8705290648392028,0.9581435169742536,0.5351798436139479,0.03513311784911423,0.018507949856273215,0.26874733992312916,0.7985903614513273,0.30454566243644987,0.3111466494047785,0.3203976028378173,0.7973917042937612,0.30454566243644987,0.8449291753829898,0.5172208838036036,0.9834846395457175,0.7749871972319684,0.2902579204072938,0.4962652410987422,0.8804362931369112,0.8851828913336923,0.2805523671818697,0.9571232369436375,0.3268137397991865,0.03258468153317983,0.9811436015897946,0.9528973175937514,0.03178718820472702,0.5716264918103778,0.39851507462820646,0.5321109832771762,0.988639162288511,0.22475655408605388,0.31417630975494154,0.3040503775591373,0.036527215372245465,0.9722049868779276,0.255169202590822,0.8604455170238512,0.966474372653493,0.9095323953295542,0.9509338468188188,0.9409816549094606,0.18862499664776422,0.4445805452058539,0.5429019001193478,0.01557194502740618,0.9746716768153709,0.009518176177633304,0.13424078968309178,0.580709009642307,0.5907429324211941,0.2894659736691464,0.9830892100561699,0.9550390215961548,0.5230931423045313,0.16098148828309095,0.5967182279463078,0.25692724035927955,0.9073848540017715,0.5845105344328703,0.1475442560310563,0.17031981789597836,0.11079565439143947,0.10114109290898077,0.5691349421409156
lh_SFG_L_6_3_thickness,0.6853971956974987,0.9049138523006524,1.0,0.8301659725016726,0.7474855718358815,0.5653991399281405,0.3265478128667912,0.9943726425539183,0.04132845304508645,0.41328787934033506,0.9420409262833016,0.8012710155526028,0.5692377775870366,0.5845814441251287,0.4111174242573067,0.6368997886163985,0.28570288611493777,0.9828817030195206,0.23440985442323667,0.03490812344280936,0.5276330890513433,0.25510219030841047,0.48541632648666444,0.385483156561092,0.6900735291553457,0.42496011585941934,0.9148823221034095,0.14532129586152714,0.1506331346192026,0.663477996484599,0.6997159436046273,0.7310474384910322,0.7597904322986697,0.037333584814876156,0.11070354069288674,0.47093301770618196,0.629414643296935,0.20488590539369003,0.550159947339855,0.3392270241687275,0.8965563922348283,0.6781472254209009,0.9447758415909808,0.8304879015832161,0.6277595691328623,0.9008134729657826,0.5637981991118922,0.6710700652885864,0.757584393382012,0.9702807637259556,0.30230085822392055,0.5003501436151607,0.6872127746127974,0.35991205945526633,0.5540840396273521,0.6557981200575982,0.42198580845803985,0.2506567542673686,0.14634294488993502,0.8129445350899465,0.922943255831753,0.43424500361450996,0.6535748722247047,0.5809580901367911,0.059504696835953816,0.571416826327996,0.6792387114311245,0.8442910493273683,0.8905400473691821,0.9315217915258931,0.6426212330352199,0.6941517509699925,0.14282458882274676,0.7403463467507126,0.7170841986236623,0.3271704601156366,0.9929553854376286,0.018276828745749624,0.5170250480282989,0.5581346541348813,0.5806049516749799,0.5196980125165905,0.7260801682997539,0.755678886115517,0.4190409457360771,0.08538766646394541,0.680483166790046,0.19986389218451356,0.8060051470449949,0.6050201295666069,0.5845160564189069,0.16676439146973862,0.5570342125252514,0.5373122992441235,0.7070550218851647,0.7305195328135967,0.9967987839003329,0.9762292198987019,0.6912417093001129,0.9677656152295769,0.20990065381788212,0.360224214763872,0.9529922180932358,0.05181933128229009,0.09407591221439522,0.9657787562798537,0.9964656745739345,0.1740522237024812,0.8525312454229717,0.6488305829959333,0.798721307961482,0.18289741757018235,0.9285809195903649,0.31854002221431227,0.4849205869102189,0.21343134304652708,0.3838916238644313,0.015564778709900608,0.1248216027474045,0.5042642764306743,0.006025191129678335,0.9258395598210067,0.40935761042515134,0.0027150087235823113,0.3554932002134431,0.9690665190779116,0.9770114573630293,0.6958042131326666,0.051542271452951705,0.01309252857932032,0.35746190992605753,0.9474247398364772,0.43876832093716156,0.4495013099104417,0.4639407618723682,0.6336137148083734,0.43876832093716156,0.9638387807427482,0.6746469909079944,0.9153270929432293,0.6102667510251376,0.4141887761827488,0.6475933576687829,0.9622837146165513,0.9702807637259556,0.38315906059062,0.9778170882371872,0.46792630186616924,0.038843457079542,0.9281771641819019,0.9808786086375428,0.03423502211285519,0.412110767295831,0.2056789939849446,0.690273963746989,0.8872480043719839,0.38763256538549873,0.4455882889560633,0.42806560328642174,0.044209743830256096,0.9510378647737554,0.3454517155566363,0.9674521127102613,0.95982886276693,0.9688419828213872,0.9753693886016043,0.9817419056102803,0.3333328855594174,0.32639011972221055,0.3893363741094318,0.0047642661288369624,0.9463127930490846,0.011244622556460384,0.2115500411037144,0.7419820351304256,0.7527237441803161,0.40096735963003133,0.9182566121005735,0.9793802130813511,0.6817620443318021,0.27470538035196157,0.7559686676411421,0.32960137945689894,0.8435744444604063,0.6883739042805664,0.22346675798383167,0.34045069858683125,0.1667334737555805,0.17903987527346915,0.7340465335958235
lh_SFG_L_6_4_thickness,0.6769891217864443,0.8133388690399594,0.8301659725016726,1.0,0.6576253608672161,0.48656544505077287,0.23758149245759977,0.7839749492099432,0.003935927088045006,0.40236749194742966,0.8549984756473984,0.6211952803704125,0.4976177709471827,0.30462175856080576,0.15303627909153644,0.6858092051326308,0.13822530108088887,0.7529196345804636,0.4678419199517358,0.07530565928792707,0.6459660611075073,0.48320106871155344,0.43714723562842145,0.5326345798480174,0.92689033031758,0.46127546118421764,0.9717598368789551,0.3821740102074413,0.19291060589822037,0.8840297329748572,0.6136382029232973,0.48740709691294987,0.8822449064532529,0.1538569054102189,0.13519543437039452,0.6671112808754546,0.632056066153691,0.4470221849631559,0.7474903189295026,0.6363514371831139,0.6577375345313108,0.9311221522756243,0.8737271929307294,0.992317204684189,0.38731671052570565,0.6583046312266521,0.8615043129137481,0.786014120208556,0.6852792883506759,0.9268831337831057,0.5208049362625642,0.30465876168291295,0.9183861874069228,0.42698716157659067,0.32982775642085055,0.4218626870537976,0.5878933807865476,0.06657759318719222,0.31391647381907306,0.9918535220660412,0.6815445685367447,0.5884580545893946,0.929829502114252,0.7778544083009771,0.17761141075530726,0.3428313586594042,0.9280077428537961,0.7541332653520691,0.7301361255967818,0.9212266489400268,0.3995510194171226,0.44346492841664553,0.3294565979571191,0.5322562323612857,0.5513191715130532,0.3774502632847611,0.7769508841041222,0.0696811202809444,0.6883727565871184,0.6785248639492252,0.6863613855454743,0.7143787068868882,0.471824770284192,0.5099410696437372,0.5621518616764775,0.2997783979546288,0.7951199543525062,0.44638106091546115,0.9452701969749089,0.8044908332049148,0.7860767385558758,0.2577999707985306,0.7805114369065582,0.6915955485225092,0.4816536787442875,0.719605084546546,0.8610776798989657,0.8338663964432496,0.798903667230228,0.9139007908621748,0.12097120506848832,0.2751473852973174,0.7869715819734595,0.020946361624593967,0.04395193577420983,0.8912049411242517,0.8661690785372331,0.0933657061684258,0.6516500141737773,0.45981072449367144,0.8479646257277009,0.09912467378395687,0.7369537896573553,0.5332272592586517,0.5036935877141395,0.3947018580603623,0.5886147155669367,0.003989112987714128,0.30802057880005296,0.6995657601666752,0.005552195247545214,0.9499621102889075,0.6696967454939143,0.00017730565395722786,0.5640903460237205,0.9177679421366886,0.7999125095798842,0.8114780195681359,0.1633145904710575,0.0029521955274853994,0.5659199177739169,0.869873596988996,0.6379944165968302,0.6479704346598845,0.6615649141201254,0.435437391379738,0.6379944165968302,0.904982924857272,0.7896455530881981,0.7496484769461045,0.41036692416331844,0.6155470553794787,0.7625693045276138,0.9346479365988907,0.9236933388774702,0.587863227535733,0.8002082787611384,0.6646229014192285,0.15483308151431058,0.7590893663438021,0.8012134134282188,0.15188190673464594,0.2719254987880482,0.3822729375371482,0.7915222042409993,0.7387794782781335,0.54143570626803,0.6435398609045608,0.6275660194235806,0.1672537764694137,0.7742833074171771,0.5555171002470715,0.9130792269045447,0.7793500772418505,0.9308099682699345,0.7864660738120963,0.7881643639314705,0.4897060149871545,0.17006511232829008,0.24588454720844755,0.003599693166788175,0.7713518789603506,0.06531998553618183,0.394536706343593,0.8616580384947023,0.8582149713620347,0.6033986988490933,0.7518467892929109,0.8007464915631408,0.7969187802150359,0.44578403809991785,0.8771948410896389,0.5427924435623125,0.9723359573301564,0.9170816584519188,0.41630549023984076,0.4137972398769919,0.3477012069730778,0.3305407731541109,0.5220772792085482
lh_SFG_L_6_5_thickness,0.9887550686748919,0.5953288805969983,0.7474855718358815,0.6576253608672161,1.0,0.2024454001703213,0.11013045740399208,0.7521034535288467,0.017798039923986077,0.10714908343927704,0.8871584034596904,0.983994104476357,0.21200662677435728,0.7959959257357947,0.5279076931939213,0.9676462542446785,0.522949980521779,0.684415688437188,0.5742148859833274,0.23024738252256371,0.3572293793074748,0.6230855462182252,0.3841400805314602,0.6248644157117498,0.5850467415132179,0.125161109168792,0.6958339956783124,0.1427472687704456,0.015863250385488057,0.6390431103848471,0.9934769623352881,0.9430100541481172,0.8608623906329241,0.18799283474102105,0.012038379866966854,0.7950271079232367,0.5164756649827403,0.4719346240387663,0.75783606745696,0.2975267554142538,0.5194912305082922,0.5239660854692305,0.8739292309199082,0.702666744467964,0.8716182637780544,0.5312616460102145,0.3763820667390471,0.9164366821434151,0.9985652115117012,0.7717110716184906,0.6967924412123887,0.5112550687908056,0.6050625347408718,0.5456785560817303,0.7515667763496239,0.9047682981353546,0.16019811063650827,0.15231707480682247,0.06960519024544817,0.6137315384701778,0.8844419181319785,0.6194327227583567,0.4583681729734666,0.76126486475827,0.28627951537188656,0.7893701843806198,0.5368624580850698,0.9744140231835208,0.5434861763256544,0.6651243674781779,0.8862036430381823,0.9209684234893767,0.4697159982277719,0.472937478811989,0.3324424163832172,0.06628810038753596,0.7260995084075944,0.14264129147094323,0.5815039088985272,0.920337468033585,0.9333630775741137,0.7881924896604579,0.9325073646488374,0.9472712827716114,0.7978455233997435,0.20912793122244028,0.9135375437492812,0.3796782035762552,0.5881465257996759,0.7440670107689646,0.5101875938121077,0.49807020001938096,0.3390046981060044,0.4695752234498756,0.5441890985132508,0.9885305324183675,0.7387073470718533,0.6584041564381423,0.9177679421366886,0.8080043793588753,0.08011971926470768,0.1169976308359319,0.6070205334246799,0.018082630143761377,0.034303305029076206,0.8367201582109962,0.7505413350973025,0.06688205189346222,0.47351177701860164,0.3118092402432043,0.9235892276571325,0.07064013410070305,0.5610746583354778,0.717039716738421,0.3814713977370673,0.08410159624448617,0.7643431349646989,0.005128873284253074,0.4317486899268327,0.7880110329229949,0.0009467399305703385,0.8053298980109853,0.20844329945906753,0.0008145411854789082,0.7483066355094667,0.798903667230228,0.6441856287674366,0.9061848200157128,0.26060061034142334,0.0043096158744098815,0.7550669774038801,0.8738615750148926,0.7796337940470073,0.7804973112436696,0.7806413760128366,0.34013681789464334,0.7796337940470073,0.8261630097725294,0.9151696527037764,0.5623734979540491,0.3344142910796134,0.775124746986481,0.9230088295476562,0.7802064839108553,0.7825526286555436,0.7718291640877886,0.6457988032108376,0.7916008067479453,0.19728697911164628,0.5738971635358361,0.6523118008717678,0.16703988581807638,0.17065555727872217,0.07993037739107958,0.9252669152025516,0.5491516432658814,0.6345426986448911,0.7929533061305432,0.7895544288616746,0.21675737061144618,0.5988361119373926,0.7406422434831657,0.809824018043249,0.610695653999975,0.7538257005820702,0.6373519711790954,0.6521883379669803,0.6372326026298407,0.15784653262494608,0.16655646538580327,0.0008894694521522095,0.5930814729456716,0.08539891171683225,0.5786368027908187,0.8767006586553622,0.8899239924085969,0.7805103309146754,0.5648786996806787,0.6490433782477752,0.9124356712428581,0.6286434074319375,0.8653752008358476,0.7299247467713088,0.6233456439068776,0.6154426212294211,0.5960408547144821,0.55549783582701,0.5154720120472196,0.530068718374027,0.48931457519163346
lh_SFG_L_6_6_thickness,0.1624560818218437,0.620403360646273,0.5653991399281405,0.48656544505077287,0.2024454001703213,1.0,0.8196351248028584,0.5709485543798919,0.4078096667062353,0.942686016221437,0.4012961942474075,0.2634208871603777,0.9959406605315458,0.29793750352359194,0.37020225034114373,0.14156653661324703,0.5556021542861959,0.6369382507713427,0.018720842170200827,0.006289070430773816,0.41011564001351725,0.025794754192948653,0.6074021214895072,0.15720343157986588,0.41735071605375673,0.6358298330212674,0.5246472018548392,0.1873929615980809,0.4364848270909611,0.35653049915468943,0.1713313848910461,0.26718859785621407,0.2880855997555873,0.002420776688703417,0.4952182883010758,0.1328400401369724,0.3952159058861195,0.010140885529098968,0.2061375887669303,0.3241777128081225,0.7865522761442378,0.45585700457004585,0.41085852187891914,0.44819427546897944,0.22542781965343991,0.7794117917466012,0.4987423254660557,0.19739434769937844,0.2088661146148903,0.5049652728371296,0.04019411036814415,0.16890997708833294,0.3998762967517843,0.1712225670972543,0.19609432575315713,0.22550626235451782,0.4972297072567259,0.48593751654822026,0.2664789017531399,0.5135027144220884,0.4310948551276079,0.19373255107155685,0.4995248480313183,0.22517604103325106,0.007266303725200785,0.2021995164053661,0.44552139361322624,0.28145537652021213,0.6771529409309105,0.5686600416683579,0.23237404820070154,0.2591074065575284,0.01965732492943094,0.8487968204837529,0.9485355999368771,0.6022267958625525,0.5961317027475435,0.002004467274201269,0.27286124479783513,0.11638722374203711,0.12431555959649707,0.16970053134432714,0.27782669211106403,0.28292818414170956,0.047815453074913666,0.0016013541204501695,0.20519393750751444,0.007011994053889563,0.535938781870188,0.2510461354217176,0.3702456136576369,0.04796262157809304,0.4780395044867546,0.35005201857804663,0.7767417551505953,0.1940621075665422,0.5633462817449316,0.6240427574317543,0.2096742534594786,0.47454566002247733,0.6833362664565209,0.8589177784064831,0.6637105420291778,0.45112825389281136,0.5455862153223471,0.45278463711849193,0.5517485649290039,0.6461931033003523,0.7519995540058664,0.8001798620373572,0.27593156741428626,0.654143683327955,0.7042047994622436,0.051838557473622315,0.3441651297569005,0.35144191431208505,0.08522524011784144,0.2876260817284735,0.015376649203022483,0.15942200829658879,0.15215164315686103,0.44260775723782775,0.4753398909076563,0.1306507428357588,0.06990451192712675,0.482491517917111,0.6480334466149069,0.2193955081851237,0.005877697889733828,0.26816767187357127,0.06538655740763953,0.41330622955779567,0.11865669239014182,0.12583594402906956,0.13585653809454432,0.7073501013012928,0.11865669239014182,0.4580818147414073,0.20045788097693792,0.680026620702894,0.683747336857814,0.10302940861372223,0.17817178422987695,0.4911382613484563,0.4962394099924292,0.07889993236923358,0.6471960359623254,0.13263924055519258,0.0027559166616954837,0.6796215078625338,0.6436897085165403,0.0017628577544311953,0.7911523648959906,0.34431124218356574,0.20464723896572012,0.6640200454942689,0.15448228678951306,0.11595805233071706,0.10487609239406441,0.0033406395250266765,0.6744649629202493,0.06525920985937665,0.47293227088169254,0.670349814057762,0.5186340086986853,0.6580451220352022,0.6496727187285116,0.11549366070766529,0.6655143813511786,0.7620974398325018,0.14467780933644234,0.6761063803769976,0.0006325201497590122,0.04360941815730694,0.2667661073115859,0.26590813265620467,0.08879928310612996,0.6800626466281092,0.6454740279207989,0.206666241741081,0.07569320350482234,0.2828045142452279,0.05203122252138588,0.5332739774942697,0.39347097308875983,0.043933044512568985,0.1537175786488284,0.028530989965640127,0.04080343630119585,0.8332898809837438
