,gradient_1,gradient_2,gradient_3,gradient_4,gradient_5,gradient_6,gradient_7,gradient_8,gradient_9,gradient_10
OrG_6_2_thickness,-0.030560477666380162,-0.01915521924638136,0.0006863538564410886,-0.018284446947922566,-0.013963963430427037,0.0175166539016999,-0.04839554265256967,-0.03185148368216636,-0.002661113450923385,0.03754250731393803
OrG_6_3_thickness,-0.049407842619091945,-0.03933882417716965,-0.019258453281731817,-0.09241465891924326,0.01405405706541192,-0.03120350846592001,0.0849497770261529,0.05441943763003856,0.013059496621802641,0.03997219997098304
OrG_6_4_thickness,-0.024624003326363293,0.11187491731445476,-0.12327155777925648,0.03759456937838029,0.0005724950756969655,0.01336707974148171,0.002647026057229201,-0.017518572137839774,0.07859508341083574,-0.005066593023197004
OrG_6_5_thickness,-0.05834391291855567,-0.04717343631051419,-0.026972545490098622,-0.12225665815918689,-0.014168112851065992,0.006076498520104829,-0.018876256877810128,-0.0001837635447360043,-0.0024551173734666484,0.014491705790110521
OrG_6_6_thickness,-0.09323043238871456,-0.1108535065749804,0.013268566313143042,0.1305223081200695,-0.06962666986888627,0.01505838218074927,0.028799223974056584,-0.025793373213506,-0.011330620614024888,-0.021843908880668266
PCL_2_1_thickness,0.20436579675110023,-0.04839780623341712,-0.01897097542921928,0.005625543727966388,-0.029168120199409165,-0.010586992989177422,-0.0002894608956141638,0.0007640736839782345,0.0009097541975676628,-0.001600514132585128
PCL_2_2_thickness,-0.024914916250433083,-0.01730753141591023,0.026347480802752777,0.03884484631029735,0.1387758123057964,-0.08300550156986788,-0.032902928449978566,-0.0302452068944535,-0.005762041950569011,0.016715928175676558
PCun_4_1_thickness,-0.0035991512591524856,0.07412604640699108,0.1137456639958748,-0.0057101920817665686,-0.012112010907454413,0.026362260613985358,0.0034496309367245243,-0.012040256718690901,0.016044362911365018,0.046111852439214764
PCun_4_2_thickness,0.21586671332067947,-0.05315995143061598,-0.025291660979060385,0.005523059037783057,-0.04125002852770666,-0.03070051945814385,-0.002794316244842434,-0.00378931432238198,0.002911976596476313,0.00419236315585754
PCun_4_3_thickness,0.21594698343226965,-0.05314692157389635,-0.025252090256086025,0.005522123881510895,-0.04128826874097716,-0.030705304078053646,-0.002790846223608262,-0.0037830305254189407,0.002917651353923634,0.004173699641933584
PCun_4_4_thickness,-0.054764427204284684,-0.04215136908914951,-0.027396476648294477,-0.12886361553732756,-0.007326524596508137,3.391672064712068e-05,0.007912955035370107,-0.004035424611956009,-0.003763175217936333,0.018975787171894107
PhG_6_1_thickness,0.13212646362412592,-0.035017276918410625,-0.014567987951703177,0.005360406409659603,0.000737381226131301,-0.016998643463074007,-0.0046357083371607296,0.0032328959488542213,0.0013889401814908,-0.006103355762155014
PhG_6_2_thickness,-0.09328660752333441,-0.11092109680105872,0.01318326805562229,0.13027215500329706,-0.06973390274529657,0.015075580426769455,0.028553439000889556,-0.025077868400358583,-0.011143208316385132,-0.021983943808631456
PhG_6_3_thickness,-0.04541859622359624,-0.03037330318329541,-0.025856115243651032,-0.1271173405741764,-0.004723204767161548,0.007550516117332556,0.00594393582685217,-0.0658355342185367,-0.021348326798521677,-0.04363741225379042
PhG_6_4_thickness,0.20379527128907582,-0.0532430715445753,-0.028798907756127687,0.00564665507449338,-0.03583150942315546,-0.027007537116584376,-0.0024733294983951687,-0.004070813997416034,0.001385112535923358,0.006260071964952288
PhG_6_5_thickness,0.20060813550995635,-0.051137141855731524,-0.023817524182826767,0.006068145902862142,-0.025810427670786503,-0.009802247732248807,-0.0003804544313718727,7.087637949566996e-05,0.00014795723503600096,0.0010908021340076798
PhG_6_6_thickness,-0.05603657041972898,-0.047322397762151455,-0.023129111922071156,-0.09692468399369272,-0.028130053047268226,0.02543125382890565,-0.10251577000903646,-0.006514237876390173,-0.0021126339967006765,0.009703648156606081
