subjects,covariance,CG_5_1_thickness,CG_5_2_thickness,CG_5_3_thickness,CG_5_4_thickness,CG_5_5_thickness,FuG_3_1_thickness,FuG_3_2_thickness,FuG_3_3_thickness,IFG_6_1_thickness,IFG_6_2_thickness,IFG_6_3_thickness,IFG_6_4_thickness,IFG_6_5_thickness,IFG_6_6_thickness,INS_6_1_thickness,INS_6_2_thickness,INS_6_3_thickness,IPL_6_1_thickness,IPL_6_2_thickness,IPL_6_3_thickness,IPL_6_4_thickness,IPL_6_5_thickness,IPL_6_6_thickness,ITG_5_1_thickness,ITG_5_2_thickness,ITG_5_3_thickness,ITG_5_4_thickness,ITG_5_5_thickness,LOcC_4_1_thickness,LOcC_4_2_thickness,LOcC_4_3_thickness,LOcC_4_4_thickness,MFG_7_1_thickness,MFG_7_2_thickness,MFG_7_3_thickness,MFG_7_4_thickness,MFG_7_5_thickness,MFG_7_6_thickness,MFG_7_7_thickness,MTG_4_1_thickness,MTG_4_2_thickness,MTG_4_3_thickness,MTG_4_4_thickness,MVOcC_5_1_thickness,MVOcC_5_2_thickness,MVOcC_5_3_thickness,MVOcC_5_4_thickness,MVOcC_5_5_thickness,MeanThickness_thickness,OrG_6_1_thickness,OrG_6_2_thickness,OrG_6_3_thickness,OrG_6_4_thickness,OrG_6_5_thickness,OrG_6_6_thickness,PCL_2_1_thickness,PCL_2_2_thickness,PCun_4_1_thickness,PCun_4_2_thickness,PCun_4_3_thickness,PCun_4_4_thickness,PhG_6_1_thickness,PhG_6_2_thickness,PhG_6_3_thickness,PhG_6_4_thickness,PhG_6_5_thickness,PhG_6_6_thickness,PoG_4_1_thickness,PoG_4_2_thickness,PoG_4_3_thickness,PoG_4_4_thickness,PrG_6_1_thickness,PrG_6_2_thickness,PrG_6_3_thickness,PrG_6_4_thickness,PrG_6_5_thickness,PrG_6_6_thickness,SFG_6_1_thickness,SFG_6_2_thickness,SFG_6_3_thickness,SFG_6_4_thickness,SFG_6_5_thickness,SFG_6_6_thickness,SPL_4_1_thickness,SPL_4_2_thickness,SPL_4_3_thickness,SPL_4_4_thickness,STG_6_1_thickness,STG_6_2_thickness,STG_6_3_thickness,STG_6_4_thickness,STG_6_5_thickness,STG_6_6_thickness,pSTS_2_1_thickness,pSTS_2_2_thickness
sub-31151_ses-baseline_fs,OrG_6_6_thickness,0.915516678879852,0.8275750288112379,0.9844458888699645,0.997620535294444,0.7025302720478444,0.9999594701953167,0.8779651807348411,0.5705442602925851,0.9996352908882011,0.9982002603199983,0.9200797389612867,0.7253919940122862,0.7478584618398163,0.4001176493036017,0.054417380342820405,0.8440951352187996,0.9120229855594019,0.89870296688759,0.14399504533294022,0.9708854135258044,0.9799871931794353,0.9971893305401524,0.5850736575396707,0.9967224023796228,0.9999594701953167,0.4416402936825984,0.9672414085407155,0.921203310161946,0.9155166788798518,0.7427132399487171,0.9626005005770307,0.8974532451591163,0.14916716005077701,0.794521044070705,0.0002081745699740756,0.09192966741678944,0.9749865126360848,0.9994552366873787,0.19341571750453057,0.7631377255652951,0.4535626300032641,0.9999594701953167,0.964957273956299,0.21412891150939228,0.9805743348593052,0.20413726103410162,0.5778049200842319,0.9920874674977763,0.9776103172460424,0.7078368847627013,0.4952743456057984,0.5218936863884681,0.12927829759271806,0.5996273121540244,1.0,0.9993517202075981,0.9869539246705763,0.7546790791547561,0.9913193086721781,0.9983755923362353,0.570544260292585,0.6595572636099347,0.9956815811221309,0.4450343723729794,0.9687235413777419,0.9928204523500993,0.8557305533723003,0.3792481156931168,0.3391655188263281,0.03057920120147514,0.774846174785459,0.056824655260888104,0.849954173533488,0.15092128214007322,0.0023349170036574543,0.9402146467267816,0.98880463258428,0.8484970755347405,0.6865139640592715,0.8009588486647419,0.9833824581089755,0.996475557610747,0.20196098130853846,0.9664881351601496,0.8455675211791335,0.9309999789352861,0.9917077797590398,0.12086159603094876,0.00711104968451323,0.7375436282460611,0.5398219823623125,0.4281665792205661,0.9084689798665353,0.02192843739185946,0.11645046182391773
sub-31151_ses-baseline_fs,PCL_2_1_thickness,0.9011832828785571,0.8089155634865913,0.9901013008564069,0.9994552366873787,0.6811463139614127,0.9989872475293466,0.8936662015943941,0.5488303780931079,0.9999594701953167,0.9953991320067422,0.9060665354305102,0.7461461599342508,0.7681753227690638,0.3808346548613276,0.04985592979985992,0.8260446880477341,0.8974532451591162,0.8832952435382204,0.13405213968648141,0.9617988636494467,0.97228555436487,0.9992392144552508,0.6069081341692543,0.9989872475293466,0.9989872475293466,0.4621502417065153,0.9756409549844183,0.9072710482371232,0.9011832828785569,0.7218984963480318,0.9524584397974041,0.8819716174228006,0.15991975397414795,0.8136395381415419,0.00024129411096246488,0.09939072161709586,0.9822847864701139,0.9999954966072472,0.206329558176768,0.7831075472106559,0.4742673030075716,0.9989872475293466,0.9736526357532915,0.20087884341731027,0.9729732366355004,0.19131927208941188,0.599627312154024,0.9959551399688498,0.9844929363296075,0.6865139640592718,0.5165414887206342,0.5005684621011912,0.13895720131297043,0.5778049200842322,0.9993517202075981,1.0,0.9805743348593051,0.7748461747854594,0.9859765856440357,0.9956815811221309,0.5488303780931079,0.63782469935471,0.9917077797590399,0.42482461051800297,0.959346110913454,0.9878966406604026,0.8381556909601523,0.39849384564479534,0.35738004678207935,0.03360864943982538,0.7945210440707047,0.06190314494290655,0.8670264308427139,0.16176534901600587,0.002645083390848979,0.9277981064737422,0.9828378951536163,0.8306217769258929,0.707836884762701,0.8198777234507089,0.9892455764501628,0.9928204523500992,0.2152591609255566,0.9749865126360847,0.8628313912074402,0.9178119060771726,0.9956815811221308,0.1121639480564293,0.007958742161212477,0.7166413593810117,0.5614828051183066,0.40828129652031114,0.8936662015943941,0.02420790016681441,0.12539915700662968
sub-31151_ses-baseline_fs,PCL_2_2_thickness,0.9672414085407156,0.9024138148323815,0.9441181596564078,0.9736526357532914,0.7945210440707051,0.9883549833021488,0.7977478223522748,0.668573646279401,0.9822847864701137,0.9948075936442337,0.9701729920625817,0.6287414616703978,0.6523260195450584,0.4917539316224784,0.07940736734025956,0.9155166788798521,0.964957273956299,0.9559649508141859,0.19552809096590953,0.9967224023796228,0.9992392144552508,0.9722855543648699,0.4882409504871846,0.9708854135258042,0.9883549833021488,0.3543096514543479,0.9155166788798518,0.9708854135258043,0.9672414085407155,0.8306217769258933,0.9935181844081526,0.9551000181744621,0.10731803876149601,0.7025302720478444,0.0001054196294570421,0.06367654778690705,0.9277981064737421,0.9811529912203043,0.14230091693790986,0.6685736462794005,0.3651153945647123,0.9883549833021488,0.9120229855594019,0.28089229269527727,0.9993517202075982,0.26896008759806556,0.4812380809872119,0.959346110913454,0.9321473461013219,0.799355322969231,0.40337423437750497,0.6196480360864985,0.09192966741678928,0.697206923948637,0.9869539246705763,0.9805743348593051,1.0,0.6595572636099343,0.9995497610986571,0.9944985203283622,0.6685736462794009,0.7546790791547564,0.997620535294444,0.5398219823623129,0.9959551399688498,0.9991177224688491,0.9245322990306727,0.2986834154027807,0.26375911420152465,0.01967177259001874,0.6811463139614122,0.03804300024131069,0.7648201317901349,0.10868570966346527,0.001310826833516807,0.9822847864701139,0.9999279481495695,0.9189492613206477,0.5887104294878909,0.7096018656837838,0.9421813535328741,0.9969603288278542,0.1491671600507769,0.9143588653461648,0.7597634781450663,0.9769247605529017,0.9585126510136588,0.1664468234383579,0.004215654220988721,0.8260446880477341,0.44503437237297894,0.5218936863884681,0.9626005005770307,0.013828171214690857,0.08212595359426472
sub-31151_ses-baseline_fs,PCun_4_1_thickness,0.5041065724240039,0.39364059400549656,0.8484970755347407,0.7929018403427457,0.2822376386460591,0.7495679419973844,0.9715896071790113,0.19446991188673152,0.7698480329369486,0.7201483324438758,0.5112027392507605,0.9986993631261571,0.9999279481495695,0.10937458976014092,0.006718419615305466,0.4115672553477441,0.4988019910832507,0.47949231753999244,0.024808840509708996,0.6105486350140488,0.6360090708980153,0.7961363837350723,0.9601716474169611,0.7993553229692306,0.7495679419973844,0.8697952776961443,0.8859245197046905,0.512980783369946,0.5041065724240036,0.31424095640525573,0.5905293056804912,0.4777485841038968,0.48648730954977915,0.9974094013409031,0.0034504112653816928,0.35738004678207896,0.8711712454399754,0.7731834962150077,0.5687305898971883,0.9998874212651337,0.8793065530667075,0.7495679419973844,0.8898230053805337,0.0432877721539938,0.6378246993547101,0.04043999521050444,0.956822048782356,0.8229702536450912,0.8655079939239131,0.28629698950784693,0.9096603000359461,0.1673947291010082,0.4450343723729785,0.21188045995611265,0.7546790791547561,0.7748461747854594,0.6595572636099343,1.0,0.6775607024914102,0.7218984963480318,0.19446991188673152,0.2510341226340883,0.7007576333776123,0.12927829759271858,0.6050878571023439,0.6847262310477686,0.42482461051800297,0.8136395381415416,0.7715174365105152,0.167394729101008,0.9993517202075982,0.25862144147501914,0.9839184607890242,0.489996499451375,0.024010406563975586,0.5452238513261516,0.6667725735636509,0.41651770967362833,0.9931737297582163,0.996475557610747,0.8514061052779603,0.7060699343859048,0.5832558251389408,0.8872301045189221,0.9854749650599969,0.5290496012107405,0.8245097509374278,0.019506892892089723,0.05682465526088803,0.3099528491779485,0.9372089696914835,0.12160902858704517,0.49351322204051523,0.13164891666243905,0.41651770967362844
sub-31151_ses-baseline_fs,PCun_4_2_thickness,0.9593461109134542,0.8898230053805337,0.9533467397189459,0.9799871931794352,0.7781612395215056,0.9924583616847469,0.8136395381415419,0.6505159825863565,0.9874296169449795,0.997409401340903,0.9626005005770307,0.6468934823264173,0.6703735460651581,0.47426730300757186,0.07418706196516654,0.9036378881037986,0.9568220487823562,0.9469668657972924,0.18512527272601664,0.9938538070340599,0.997620535294444,0.978787516698863,0.5058781600077427,0.9775540896393079,0.9924583616847469,0.36979676831036545,0.9267165709304788,0.9633941285074153,0.959346110913454,0.8152056340429457,0.98967780307301,0.946024863935279,0.11429174239267599,0.7201483324438754,0.00011981340409850314,0.06829244934422789,0.9382182432122509,0.986469576580087,0.1509212821400733,0.6865139640592716,0.38083465486132734,0.9924583616847469,0.9234296186528886,0.26765392377380265,0.9978227267053323,0.2560764169935452,0.49880199108325035,0.9672414085407155,0.9422691538153497,0.7831075472106561,0.4198321422237947,0.6014474134829568,0.09811526940793178,0.6793542020247001,0.9913193086721781,0.9859765856440357,0.9995497610986571,0.6775607024914102,1.0,0.9971893305401524,0.6505159825863562,0.7375436282460615,0.9992392144552508,0.5218936863884681,0.9928204523500992,0.9999279481495695,0.9131942910474846,0.31280785328795674,0.2768796467755889,0.02138859787631874,0.6989831718312953,0.04105878212436242,0.7814623328466239,0.11572743824263897,0.0014616272804424968,0.9762870433481428,0.9998378906369911,0.9072710482371233,0.6069081341692543,0.7271352537320164,0.9515623969908075,0.9988477931599892,0.15808951985883843,0.9256279591458995,0.7765054349680558,0.9701729920625817,0.9664881351601496,0.15718014923010906,0.0046534526593113934,0.8104944662698335,0.462150241706515,0.5041065724240039,0.954227273525238,0.015090628467351031,0.0877862121289071
sub-31151_ses-baseline_fs,PCun_4_3_thickness,0.9361923497401885,0.8557305533723,0.9729732366355002,0.9920874674977763,0.7358151781139332,0.9988477931599892,0.8514061052779603,0.6050878571023439,0.996475557610747,0.9999954966072472,0.9402146467267816,0.6918678270055689,0.7148846240882445,0.43151929147385243,0.062342653049726963,0.8711712454399754,0.9330986748662008,0.921203310161946,0.16084062863147044,0.9828378951536163,0.9896778030730099,0.9913193086721781,0.5506351385127933,0.990516058434832,0.9988477931599892,0.40992282942771574,0.9515623969908077,0.941201725032261,0.9361923497401883,0.7748461747854594,0.9762870433481428,0.9200797389612865,0.13324743012453244,0.7631377255652955,0.00016434401195696675,0.0810297145747255,0.9609892388287147,0.9959551399688499,0.17413903249527096,0.7306146096495734,0.4214935413691349,0.9988477931599892,0.9488280463670415,0.2362907744527029,0.990101300856407,0.22561222284833765,0.5434221432369808,0.9833824581089756,0.964250035782292,0.7409926963763527,0.4621502417065153,0.5560550557878639,0.11500786794894303,0.6341928987218055,0.9983755923362353,0.9956815811221309,0.9944985203283622,0.7218984963480318,0.9971893305401524,1.0,0.6050878571023438,0.6936492151096391,0.9993517202075981,0.47774858410389687,0.9811529912203042,0.9980159701185997,0.8819716174228006,0.34972982277231546,0.31137848133228596,0.02626140989773325,0.7427132399487167,0.049490631313365306,0.8214262323912372,0.13486049439282313,0.0019114089075163985,0.957671289608291,0.9956815811221309,0.8752649213521444,0.6523260195450585,0.7698480329369483,0.9715896071790114,0.9996352908882011,0.1820817422951967,0.9506586347167207,0.8167673878722231,0.9497471765790547,0.9828378951536162,0.135672501619105,0.005933893786757575,0.7698480329369481,0.5058781600077431,0.46042810315297344,0.9299398379879086,0.018700466734860734,0.10329509382528308
sub-31151_ses-baseline_fs,PCun_4_4_thickness,0.8152056340429452,0.9060665354305102,0.4656012859318481,0.5290496012107402,0.9762870433481428,0.5759889201017938,0.291763630256003,1.0,0.5542475068568429,0.6069081341692542,0.8089155634865913,0.17708807485639405,0.1902770154541235,0.9576712896082912,0.4001176493036013,0.8923913329489787,0.8198777234507092,0.8366585322601205,0.6613626731064065,0.7166413593810113,0.6918678270055685,0.5254689279388561,0.11146151516491372,0.5218936863884681,0.5759889201017938,0.06503371085065648,0.4198321422237947,0.8073324650025406,0.8152056340429455,0.959346110913454,0.7358151781139332,0.8381556909601523,0.01077567671172541,0.2209706726330275,1.5144802702473976e-06,0.005182327557679336,0.4382563106744417,0.5506351385127937,0.01617259661151585,0.19980070421251303,0.06829244934422798,0.5759889201017938,0.41486471377194006,0.784749157133019,0.6900847982673075,0.7698480329369483,0.10868570966346519,0.4952743456057984,0.4451873406066743,0.9743237336917077,0.08048600727759422,0.9967224023796228,0.008652823197768812,0.9988477931599892,0.570544260292585,0.5488303780931079,0.6685736462794009,0.19446991188673152,0.6505159825863562,0.6050878571023438,1.0,0.9892455764501628,0.6269234559858529,0.9775540896393079,0.7218984963480318,0.643267978950746,0.8819716174228005,0.04949063131336524,0.040748397607497766,0.001063198053926918,0.20743171746873923,0.0025641899577258423,0.26505343292823746,0.01097193969377876,3.333007893330222e-05,0.7781612395215056,0.6613626731064061,0.8885296105206478,0.1562746019883325,0.22561222284833757,0.4621502417065149,0.6214673332317883,0.01732215174377437,0.41817352538310293,0.2611823499275533,0.7929018403427454,0.49351322204051484,0.6087284044261864,0.00014492652008927961,0.9617988636494464,0.0949828157190939,0.9708854135258043,0.8245097509374274,0.0006692417826180056,0.0073841391607644795
sub-31151_ses-baseline_fs,PhG_6_1_thickness,0.8859245197046905,0.9568220487823563,0.5524408579126698,0.6178285001053313,0.9974094013409031,0.6649703634776458,0.3635615943303598,0.9892455764501628,0.6432679789507465,0.6954289262248933,0.8806420429658238,0.23031807683755423,0.2460556526357221,0.9072710482371233,0.32437639539456203,0.9469668657972923,0.8898230053805339,0.9036378881037985,0.5723585593007411,0.7993553229692305,0.7765054349680561,0.6141888452604477,0.15004233340853024,0.6105486350140488,0.6649703634776458,0.0907303460506614,0.5041065724240039,0.8793065530667077,0.8859245197046908,0.990101300856407,0.816767387872223,0.904855471867135,0.016595577621380173,0.28223763864605933,3.207718423392628e-06,0.008260813886500573,0.5236806144133885,0.6396397497871608,0.02440679839212913,0.2573469420562631,0.09498281571909402,0.6649703634776458,0.4988019910832511,0.7007576333776121,0.7748461747854593,0.684726231047768,0.14656422887530415,0.5832558251389407,0.5310032758100134,0.9967224023796228,0.1107624836773301,0.9743237336917078,0.013468080335141942,0.9951078002318071,0.6595572636099347,0.63782469935471,0.7546790791547564,0.2510341226340883,0.7375436282460615,0.6936492151096391,0.9892455764501628,1.0,0.7148846240882444,0.9372089696914835,0.8041538277744388,0.7306146096495733,0.9392201442008045,0.07021346985894462,0.058477845474010096,0.001812365526760738,0.26635170414693926,0.00421565422098874,0.33320664416324647,0.016882932887715845,6.428878188482588e-05,0.854294330077125,0.7478584618398162,0.9441181596564082,0.20523140656562464,0.2876578577904476,0.5488303780931079,0.7096018656837846,0.02604950941449996,0.5023366644787715,0.3287751997409231,0.8670264308427138,0.58143840384367,0.5201081712703883,0.00026606014601007256,0.9913193086721782,0.12927829759271847,0.9267165709304788,0.893666201594394,0.0011616440805647887,0.011579934661061905
sub-31151_ses-baseline_fs,PhG_6_2_thickness,0.9479012680541995,0.8725415310407321,0.9641797265355492,0.9869539246705763,0.7563768994597729,0.996475557610747,0.833649707131505,0.626923455985853,0.9928204523500992,0.9994552366873787,0.9515623969908077,0.6703735460651585,0.6936492151096392,0.4518521428088377,0.06781893624954902,0.8872301045189219,0.9450752869882587,0.9341371758026266,0.17219258382745165,0.98880463258428,0.9941805886056023,0.9859765856440357,0.5290496012107402,0.9849647282520068,0.996475557610747,0.3904203925380789,0.9402146467267816,0.9524584397974039,0.9479012680541994,0.794521044070705,0.9833824581089756,0.9330986748662008,0.12387248006396356,0.7427132399487171,0.00014131222055588732,0.07469629084709783,0.950658634716721,0.9920874674977764,0.1626939205326155,0.7096018656837844,0.4017444512723262,0.996475557610747,0.9372089696914837,0.25103412263408814,0.9944985203283622,0.23992255106278254,0.5218936863884678,0.9762870433481428,0.9543061398510083,0.7614521619158349,0.4416402936825984,0.5778049200842323,0.10663923007957779,0.6559434924547256,0.9956815811221309,0.9917077797590399,0.997620535294444,0.7007576333776123,0.9992392144552508,0.9993517202075981,0.6269234559858529,0.7148846240882444,1.0,0.4988019910832507,0.9874296169449795,0.9996352908882011,0.8974532451591163,0.3317258865946378,0.29452005353599015,0.023814309667425523,0.7218984963480315,0.04527849389566424,0.8025583625508917,0.1253991570066298,0.0016816304685539003,0.9672414085407155,0.9983755923362353,0.8911102568872848,0.6305590600130894,0.7495679419973841,0.9626005005770305,0.9999594701953167,0.1702617575284514,0.9392201442008044,0.7977478223522749,0.9601716474169614,0.9756409549844183,0.1457040933464068,0.005284135296691727,0.7896519887744328,0.4847356013185295,0.48123808098721227,0.9421813535328744,0.016882932887715876,0.09560292398928422
sub-31151_ses-baseline_fs,PhG_6_3_thickness,0.6954289262248934,0.8057452075182184,0.34972982277231546,0.4066426745510804,0.91084497860147,0.4501440518699254,0.20413726103410196,0.9775540896393079,0.4298416022469645,0.47949231753999205,0.688300165200229,0.116450461823918,0.12616783235838663,0.9967224023796228,0.5218936863884677,0.788021415041146,0.7007576333776124,0.7201483324438754,0.7847491571330187,0.5887104294878909,0.5632936560147133,0.403374234377505,0.06972914926281802,0.4001176493036018,0.4501440518699254,0.03863067649579391,0.3099528491779485,0.6865139640592719,0.6954289262248937,0.8819716174228006,0.608728404426186,0.7218984963480318,0.0055466166178068455,0.1491671600507769,4.912815625048053e-07,0.0025377333124337945,0.32583901982762803,0.4264942421191948,0.00857311510440845,0.13324743012453225,0.040748397607497766,0.4501440518699254,0.3056984758169804,0.8898230053805338,0.5614828051183066,0.8779651807348409,0.06781893624954909,0.3760846760613648,0.3318590072702016,0.9072710482371233,0.04876672672971139,0.9913193086721781,0.0043860749461727975,0.9664881351601499,0.4450343723729794,0.42482461051800297,0.5398219823623129,0.12927829759271858,0.5218936863884681,0.47774858410389687,0.9775540896393079,0.9372089696914835,0.4988019910832507,1.0,0.5941678793137013,0.5147603754406739,0.7748461747854594,0.028692160956131453,0.0232343204594921,0.00047241234858171575,0.13895720131297065,0.0012006892815151268,0.18309230084565453,0.005654867782564299,1.2381711546084776e-05,0.654135201170232,0.5326354843393778,0.7831075472106562,0.10132821013847987,0.15269053060581028,0.3466939261326952,0.49351322204051523,0.009229592601208236,0.3085309653243148,0.18007246172257246,0.6703735460651582,0.374507805586353,0.7358151781139335,5.783587301887555e-05,0.8859245197046907,0.05847784547400999,0.9995497610986571,0.7060699343859049,0.0002896699406900484,0.0037025146250482814
sub-31151_ses-baseline_fs,PhG_6_4_thickness,0.9859765856440358,0.9361923497401885,0.9120229855594016,0.9497471765790546,0.8411353222921786,0.970885413525804,0.7478584618398163,0.7218984963480318,0.9617988636494462,0.981723146828358,0.9878966406604026,0.5741734561867167,0.597807334460456,0.5452238513261519,0.09685269530930674,0.9469668657972924,0.9844458888699646,0.9781750138636959,0.22913558596705963,0.9999594701953167,0.9986993631261571,0.9479012680541994,0.43656815687404094,0.946024863935279,0.970885413525804,0.3099528491779485,0.8779651807348409,0.9883549833021489,0.9859765856440357,0.8739061008577452,0.999711823745597,0.9775540896393079,0.08836888693147919,0.6487051252273756,7.142047852957688e-05,0.05133966251177686,0.8923913329489787,0.9601716474169614,0.11864033718929691,0.6141888452604473,0.32001050276633014,0.970885413525804,0.8739061008577449,0.32291742791449973,0.9985419614351959,0.3099528491779485,0.42984160224696394,0.9309999789352859,0.8975659799620679,0.8455675211791337,0.355843140003853,0.6739696842880707,0.07520833774714478,0.7495679419973844,0.9687235413777419,0.959346110913454,0.9959551399688498,0.6050878571023439,0.9928204523500992,0.9811529912203042,0.7218984963480318,0.8041538277744388,0.9874296169449795,0.5941678793137013,1.0,0.991319308672178,0.954227273525238,0.2586214414750187,0.22678265851874846,0.015222292785563016,0.6269234559858525,0.030097740026638183,0.7131257721456922,0.08954344506163053,0.0009404255244110949,0.9951078002318071,0.9948075936442337,0.9497471765790547,0.5344303096999697,0.6559434924547254,0.9096603000359458,0.9859765856440357,0.12463404223658367,0.876617959088231,0.707836884762701,0.9920874674977764,0.9299398379879084,0.19659025731079857,0.003117360749101714,0.8697952776961443,0.39525530119845054,0.5759889201017943,0.9828378951536163,0.010582543160375055,0.06687992961105203
sub-31151_ses-baseline_fs,PhG_6_5_thickness,0.9559649508141856,0.8846128885239898,0.9568220487823562,0.9822847864701139,0.7715174365105147,0.9938538070340598,0.8198777234507096,0.6432679789507462,0.9892455764501629,0.9982002603199983,0.959346110913454,0.6541352011702324,0.6775607024914106,0.46733014610709683,0.07217812512519949,0.8987029668875898,0.9533467397189459,0.9431535068189091,0.18107513049968116,0.9924583616847469,0.9967224023796227,0.9811529912203043,0.512980783369946,0.9799871931794354,0.9938538070340598,0.37608467606136503,0.9309999789352861,0.9601716474169611,0.9559649508141854,0.8089155634865914,0.9878966406604025,0.9421813535328741,0.11717694720279109,0.727135253732017,0.00012607513771005407,0.07021346985894462,0.9421813535328746,0.988354983302149,0.1544749545471818,0.6936492151096392,0.38721258368445677,0.9938538070340598,0.9277981064737424,0.2624687519241691,0.9969603288278542,0.2510341226340879,0.505878160007743,0.9701729920625817,0.9461099546686962,0.7765054349680558,0.4264942421191947,0.5941678793137007,0.10067912684848135,0.6721722372970276,0.9928204523500993,0.9878966406604026,0.9991177224688491,0.6847262310477686,0.9999279481495695,0.9980159701185997,0.643267978950746,0.7306146096495733,0.9996352908882011,0.5147603754406739,0.991319308672178,1.0,0.9084689798665351,0.3185625642178527,0.28223763864605955,0.02211099663926316,0.7060699343859049,0.042320331373873914,0.7880214150411464,0.11864033718929697,0.0015263131368728501,0.9736526357532914,0.9995497610986571,0.9024138148323813,0.6141888452604477,0.7340841668603878,0.9551000181744621,0.9993517202075982,0.16176534901600628,0.9299398379879086,0.7831075472106562,0.9672414085407154,0.9694523616553071,0.1535808426151075,0.004839827718209416,0.8041538277744382,0.469061201084721,0.49703727707933687,0.9506586347167207,0.015623374148880818,0.09013534784645691
sub-31151_ses-baseline_fs,PhG_6_6_thickness,0.9905160584348319,0.9983755923362352,0.7631377255652951,0.8214262323912369,0.9609892388287145,0.8600072500432492,0.5651052573110874,0.8819716174228006,0.8426177237944392,0.8832952435382202,0.9888046325842799,0.39687305731890415,0.4181735253831033,0.7288761379725487,0.1790737321417605,0.9997118237455969,0.9917077797590399,0.9953991320067421,0.36979676831036545,0.9515623969908075,0.9382182432122509,0.818324763151276,0.2808922926952768,0.8152056340429457,0.8600072500432492,0.18512527272601678,0.7166413593810118,0.9883549833021489,0.990516058434832,0.9775540896393079,0.9609892388287145,0.9956815811221309,0.04296324619744211,0.4656012859318485,1.7887685187691785e-05,0.023234320459492037,0.7358151781139336,0.8396479661707625,0.060170459950962214,0.43319962702743525,0.19236550515710962,0.8600072500432492,0.7113648404051696,0.488240950487185,0.9372089696914835,0.4725298028615502,0.2755499133597241,0.7912788095638632,0.7428679565002867,0.9633941285074152,0.21867401283243323,0.8440951352187995,0.03576745848760633,0.9024138148323815,0.8557305533723003,0.8381556909601523,0.9245322990306727,0.42482461051800297,0.9131942910474846,0.8819716174228006,0.8819716174228005,0.9392201442008045,0.8974532451591163,0.7748461747854594,0.954227273525238,0.9084689798665351,1.0,0.14916716005077674,0.12771589650597256,0.005991167977297002,0.44503437237297894,0.012772678625821562,0.5290496012107406,0.04361435661278754,0.00028618071504935575,0.9787875166988631,0.9200797389612865,0.9998874212651337,0.3620111459340368,0.4725298028615502,0.7597634781450663,0.8936662015943941,0.06367654778690728,0.7148846240882442,0.5236806144133883,0.9839184607890243,0.7896519887744329,0.3258390198276279,0.001051451408074458,0.9756409549844183,0.24853689919470337,0.758071711557955,0.9928204523500992,0.004011096747444519,0.03131375679512952
sub-31151_ses-baseline_fs,PoG_4_1_thickness,0.19341571750453035,0.13324743012453208,0.47774858410389687,0.41651770967362833,0.08267850518635819,0.37450780558635294,0.6775607024914098,0.04949063131336524,0.39364059400549656,0.3482101339932371,0.19765641339606846,0.8396479661707619,0.819877723450709,0.02304373176779362,0.0007168246892365422,0.14230091693790972,0.19027701545412337,0.1790737321417606,0.0035207945545715482,0.26246875192416935,0.2808922926952768,0.4198321422237947,0.9382182432122509,0.423157703842639,0.37450780558635294,0.9935181844081525,0.5254689279388561,0.19872656160172586,0.19341571750453013,0.09622621402618844,0.24853689919470337,0.1780789378501747,0.8557305533723006,0.774846174785459,0.02440679839212911,0.7306146096495733,0.5058781600077428,0.3968730573189033,0.9155166788798522,0.805745207518218,0.9909220646741633,0.37450780558635294,0.5308419054906918,0.007044211614588941,0.2822376386460591,0.006467620088774848,0.9421813535328744,0.44843837883879706,0.49864309449254685,0.08435400722964952,0.978787516698863,0.04043999521050444,0.8198777234507089,0.05561024680674359,0.3792481156931168,0.39849384564479534,0.2986834154027807,0.8136395381415416,0.31280785328795674,0.34972982277231546,0.04949063131336524,0.07021346985894462,0.3317258865946378,0.028692160956131453,0.2586214414750187,0.3185625642178527,0.14916716005077674,1.0,0.9969603288278542,0.45870825039433444,0.794521044070705,0.6050878571023444,0.7131257721456917,0.8585870479815795,0.11286979109443092,0.2186740128324329,0.30428788646339117,0.14484770103891673,0.8711712454399754,0.7681753227690639,0.4812380809872123,0.3361789343984159,0.9245322990306729,0.5272585994273653,0.7183959411387185,0.20853788594272984,0.4501440518699253,0.0026178628429372897,0.21525916092555636,0.09436587971186898,0.9609892388287145,0.02647479563712296,0.18717407429840896,0.39042039253807925,0.7929018403427458
